Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,
small_simple,SEIRS,0.6,0.3,0.9,0.7,0.499317499,0.094691344,0.283194503,0.121507447,-0.887315213,0.977180575,-0.679374437,-0.230628116,
small_simple,SEIRS,0.6,0.3,0.9,0.8,0.499202901,0.097662457,0.291972636,0.109660279,-0.904392863,0.965410483,-0.729115584,-0.37320863,
small_simple,SEIRS,0.6,0.3,0.9,0.9,0.499160774,0.100075384,0.299202403,0.099944848,-0.94912317,0.969072682,-0.802756777,-0.419487886,
small_simple,SEIRS,0.6,0.3,0.9,1,0.499013883,0.101896411,0.30552128,0.091667523,-0.971205434,0.986653438,-0.82908177,nan,
small_simple,SEIRS,0.6,0.3,1,0.1,0.498533834,0.035070979,0.116464917,0.347445628,0.559697812,0.721079113,0.793295774,0.201124673,
small_simple,SEIRS,0.6,0.3,1,0.2,0.498855983,0.053756993,0.178307121,0.267016833,0.267312678,0.79357984,0.781199276,-0.051425802,
small_simple,SEIRS,0.6,0.3,1,0.3,0.498730239,0.065373266,0.216682919,0.216819173,-0.050310583,0.844393048,0.646312072,-0.16146229,
small_simple,SEIRS,0.6,0.3,1,0.4,0.498931914,0.073309429,0.24321644,0.182519898,-0.403864845,0.881204146,0.272658297,-0.29341428,
small_simple,SEIRS,0.6,0.3,1,0.5,0.499393332,0.079076169,0.262700909,0.157701663,-0.759063486,0.908269693,-0.324812291,-0.369742909,
small_simple,SEIRS,0.6,0.3,1,0.6,0.498979108,0.083454561,0.276940204,0.138662108,-0.775901319,0.927915529,-0.494816236,-0.323881338,
small_simple,SEIRS,0.6,0.3,1,0.7,0.499199579,0.086891842,0.288566785,0.123839791,-0.850070623,0.941820089,-0.614398903,-0.209306821,
small_simple,SEIRS,0.6,0.3,1,0.8,0.499269337,0.089660485,0.297821589,0.111866505,-0.939562673,0.952012767,-0.73791007,-0.498557378,
small_simple,SEIRS,0.6,0.3,1,0.9,0.498781598,0.091936811,0.304977851,0.10196539,-0.89071412,0.959518707,-0.709214046,-0.367855306,
small_simple,SEIRS,0.6,0.3,1,1,0.498857958,0.093843223,0.31136872,0.093731114,-0.927919514,0.965062603,-0.762842936,nan,
small_simple,SEIRS,0.6,0.4,0.1,0.1,0.332021886,0.147715702,0.037038947,0.147397798,0.869074374,0.894612091,0.95792003,0.618768294,
small_simple,SEIRS,0.6,0.4,0.1,0.2,0.332063943,0.18989455,0.0475839,0.094688665,0.898868789,0.782456285,0.958791785,0.64040987,
small_simple,SEIRS,0.6,0.4,0.1,0.3,0.332044341,0.209822536,0.052437686,0.06983438,0.881352675,0.594424458,0.936039345,0.527759236,
small_simple,SEIRS,0.6,0.4,0.1,0.4,0.332049558,0.221396093,0.055357537,0.055334707,0.883439988,0.417709566,0.940562113,0.557583961,
small_simple,SEIRS,0.6,0.4,0.1,0.5,0.331905333,0.22893249,0.057249058,0.045759755,0.88451369,0.207883974,0.92905283,0.5672347,
small_simple,SEIRS,0.6,0.4,0.1,0.6,0.331725527,0.234082034,0.05856526,0.039115347,0.900194163,0.154080851,0.946428164,0.578097894,
small_simple,SEIRS,0.6,0.4,0.1,0.7,0.331642845,0.238022183,0.059555989,0.034125799,0.895839522,0.064207007,0.919016787,0.542537652,
small_simple,SEIRS,0.6,0.4,0.1,0.8,0.332643789,0.241914161,0.060496067,0.03028487,0.773544858,-0.335802012,0.940989269,0.498365453,
small_simple,SEIRS,0.6,0.4,0.1,0.9,0.332092835,0.24393377,0.06102048,0.02721512,0.883314641,-0.180386781,0.941905545,0.49884128,
small_simple,SEIRS,0.6,0.4,0.1,1,0.331578016,0.245547363,0.061409136,0.024711988,0.903667745,-0.167098484,0.910936934,nan,
small_simple,SEIRS,0.6,0.4,0.2,0.1,0.332531617,0.095287806,0.0477254,0.189760754,0.849753738,0.863203232,0.939938253,0.550184694,
small_simple,SEIRS,0.6,0.4,0.2,0.2,0.332906808,0.133350171,0.066745312,0.132964216,0.795769234,0.796568571,0.946831745,0.41760824,
small_simple,SEIRS,0.6,0.4,0.2,0.3,0.33257298,0.153639379,0.076784408,0.102221011,0.823412805,0.776159443,0.983844682,0.38991018,
small_simple,SEIRS,0.6,0.4,0.2,0.4,0.332681494,0.166360665,0.083236157,0.083118117,0.758262536,0.716403552,0.967516992,0.299385764,
small_simple,SEIRS,0.6,0.4,0.2,0.5,0.332717496,0.175209087,0.087589259,0.069964271,0.780599038,0.603444912,0.936703621,0.391306613,
small_simple,SEIRS,0.6,0.4,0.2,0.6,0.332540961,0.1813549,0.090756564,0.060455635,0.800451404,0.636338406,0.964216813,0.333300467,
small_simple,SEIRS,0.6,0.4,0.2,0.7,0.332689998,0.186383936,0.093102991,0.053226933,0.740831605,0.384300622,0.966766873,0.339246886,
small_simple,SEIRS,0.6,0.4,0.2,0.8,0.332473519,0.189897544,0.095063044,0.047565662,0.818142196,0.535766796,0.951834428,0.078088593,
small_simple,SEIRS,0.6,0.4,0.2,0.9,0.332261757,0.193059201,0.096325184,0.042984034,0.872133885,0.345787828,0.888260612,0.16085364,
small_simple,SEIRS,0.6,0.4,0.2,1,0.332310928,0.195519524,0.097642793,0.039200415,0.843981292,0.279897133,0.92850897,nan,
small_simple,SEIRS,0.6,0.4,0.3,0.1,0.33240605,0.070295796,0.052802157,0.209594124,0.818089821,0.865792628,0.901587515,0.586569217,
small_simple,SEIRS,0.6,0.4,0.3,0.2,0.332891405,0.102486577,0.076987265,0.15351249,0.792246868,0.899650853,0.923848744,0.43236476,
small_simple,SEIRS,0.6,0.4,0.3,0.3,0.332572988,0.121021764,0.090752363,0.120853317,0.817042798,0.889775599,0.979250669,0.359268061,
small_simple,SEIRS,0.6,0.4,0.3,0.4,0.332972491,0.133246763,0.099981426,0.099803895,0.712226281,0.796477547,0.928979797,0.295096666,
small_simple,SEIRS,0.6,0.4,0.3,0.5,0.332817123,0.141634579,0.106245178,0.084976538,0.772719015,0.865347607,0.96679145,0.200604755,
small_simple,SEIRS,0.6,0.4,0.3,0.6,0.332973067,0.148050634,0.11099755,0.073968876,0.677348354,0.732977782,0.940395725,0.226902526,
small_simple,SEIRS,0.6,0.4,0.3,0.7,0.332759536,0.152802835,0.114564908,0.065424016,0.787684944,0.82223243,0.952626615,0.277851427,
small_simple,SEIRS,0.6,0.4,0.3,0.8,0.332854823,0.15668311,0.117454438,0.058736362,0.705739208,0.735776495,0.970377941,-0.005220846,
small_simple,SEIRS,0.6,0.4,0.3,0.9,0.332788698,0.159793326,0.119740068,0.053286621,0.742430481,0.743737349,0.983093752,0.092570108,
small_simple,SEIRS,0.6,0.4,0.3,1,0.332866341,0.162425559,0.121750411,0.048748927,0.733280086,0.685283351,0.930022006,nan,
small_simple,SEIRS,0.6,0.4,0.4,0.1,0.332903909,0.055717293,0.055727246,0.221754977,0.820180419,0.838554266,0.896669938,0.575222861,
small_simple,SEIRS,0.6,0.4,0.4,0.2,0.33287211,0.083309539,0.083336583,0.166317713,0.820080758,0.889657582,0.956921167,0.525034902,
small_simple,SEIRS,0.6,0.4,0.4,0.3,0.332953784,0.099940959,0.099969582,0.133109123,0.704576047,0.841863194,0.913725468,0.270616088,
small_simple,SEIRS,0.6,0.4,0.4,0.4,0.333002546,0.110999318,0.111096069,0.110945106,0.721227289,0.902380989,0.922104209,0.339881128,
small_simple,SEIRS,0.6,0.4,0.4,0.5,0.332973343,0.118940927,0.118992602,0.095089722,0.694505279,0.856030802,0.922364541,0.180280321,
small_simple,SEIRS,0.6,0.4,0.4,0.6,0.332744556,0.124770424,0.124811459,0.083184105,0.750849832,0.93586803,0.958460922,0.1881829,
small_simple,SEIRS,0.6,0.4,0.4,0.7,0.332836034,0.129524941,0.12943081,0.073972822,0.751497368,0.867106437,0.947179305,0.230996639,
small_simple,SEIRS,0.6,0.4,0.4,0.8,0.332763631,0.133136954,0.133100305,0.066567895,0.753059477,0.92141385,0.93529656,0.271170584,
small_simple,SEIRS,0.6,0.4,0.4,0.9,0.332718765,0.136131457,0.136084374,0.060545566,0.753378493,0.933611798,0.96040571,0.09758826,
small_simple,SEIRS,0.6,0.4,0.4,1,0.333046755,0.138788387,0.138778119,0.055513974,0.613654194,0.866116786,0.854213393,nan,
small_simple,SEIRS,0.6,0.4,0.5,0.1,0.332522241,0.046045273,0.057641748,0.229122882,0.831106279,0.888084438,0.88077061,0.614335138,
small_simple,SEIRS,0.6,0.4,0.5,0.2,0.332679876,0.070198344,0.087696443,0.17493949,0.853003191,0.86924133,0.947002365,0.529714691,
small_simple,SEIRS,0.6,0.4,0.5,0.3,0.333034137,0.085064877,0.106418637,0.141621717,0.757222119,0.899819449,0.910940852,0.420598425,
small_simple,SEIRS,0.6,0.4,0.5,0.4,0.333008389,0.095159559,0.119051127,0.118833554,0.730320676,0.910916388,0.918617961,0.249224808,
small_simple,SEIRS,0.6,0.4,0.5,0.5,0.333336872,0.102691676,0.12807797,0.102603644,0.595907726,0.874700538,0.825631752,0.204140476,
small_simple,SEIRS,0.6,0.4,0.5,0.6,0.332966804,0.108034236,0.135030311,0.089944706,0.702802912,0.889737215,0.9181652,0.321416991,
small_simple,SEIRS,0.6,0.4,0.5,0.7,0.333099526,0.112409762,0.140506481,0.080241003,0.57965519,0.835088784,0.837641056,-0.09431555,
small_simple,SEIRS,0.6,0.4,0.5,0.8,0.332845463,0.11586227,0.144678315,0.072352526,0.682721123,0.873955774,0.904800856,0.072791395,
small_simple,SEIRS,0.6,0.4,0.5,0.9,0.3327924,0.118708949,0.14825589,0.065911527,0.766341078,0.924555453,0.928992225,0.166775858,
small_simple,SEIRS,0.6,0.4,0.5,1,0.3330743,0.121169187,0.151402986,0.060557233,0.576933875,0.882553912,0.785875449,nan,
small_simple,SEIRS,0.6,0.4,0.6,0.1,0.332532027,0.039394118,0.058925383,0.234522353,0.85004106,0.817050261,0.930860955,0.628565209,
small_simple,SEIRS,0.6,0.4,0.6,0.2,0.333095323,0.060663517,0.091017033,0.181529447,0.74795001,0.845645364,0.886714836,0.539840304,
small_simple,SEIRS,0.6,0.4,0.6,0.3,0.333126799,0.074081157,0.111183051,0.14794653,0.728556122,0.870250113,0.878699085,0.392381942,
small_simple,SEIRS,0.6,0.4,0.6,0.4,0.332989456,0.083313788,0.125010673,0.124780469,0.745678593,0.857131098,0.885128116,0.346977492,
small_simple,SEIRS,0.6,0.4,0.6,0.5,0.333010233,0.090019564,0.135044552,0.107976002,0.706430129,0.918259922,0.934325581,0.122102789,
small_simple,SEIRS,0.6,0.4,0.6,0.6,0.333060708,0.09516787,0.142801377,0.09513433,0.65172412,0.906179546,0.858064696,0.044734159,
small_simple,SEIRS,0.6,0.4,0.6,0.7,0.33304301,0.099208112,0.14884046,0.085019612,0.646400687,0.929239368,0.87605315,-0.042808858,
small_simple,SEIRS,0.6,0.4,0.6,0.8,0.332951382,0.102500032,0.153689177,0.076822743,0.677090727,0.915183878,0.855999844,0.016567178,
small_simple,SEIRS,0.6,0.4,0.6,0.9,0.333024455,0.1051958,0.157758883,0.070110187,0.617129062,0.939304606,0.801431219,0.25725757,
small_simple,SEIRS,0.6,0.4,0.6,1,0.333181699,0.107497778,0.161249703,0.064464793,0.459944569,0.906338003,0.63257286,nan,
small_simple,SEIRS,0.6,0.4,0.7,0.1,0.332866116,0.034400125,0.060071844,0.238815576,0.81105331,0.780686396,0.856912861,0.619694728,
small_simple,SEIRS,0.6,0.4,0.7,0.2,0.333005738,0.053330739,0.093409521,0.186424081,0.797565135,0.916603114,0.893240831,0.420278311,
small_simple,SEIRS,0.6,0.4,0.7,0.3,0.332958992,0.065604001,0.114672173,0.152770065,0.781355022,0.838942522,0.943174061,0.371723587,
small_simple,SEIRS,0.6,0.4,0.7,0.4,0.333081448,0.07406262,0.129631653,0.129461031,0.692378913,0.862126934,0.858176992,0.229382923,
small_simple,SEIRS,0.6,0.4,0.7,0.5,0.333123875,0.080301835,0.140586059,0.112307663,0.605833598,0.833983451,0.765117655,0.238582076,
small_simple,SEIRS,0.6,0.4,0.7,0.6,0.333062106,0.08504127,0.148887686,0.099178916,0.648308772,0.913723243,0.83770108,0.105752184,
small_simple,SEIRS,0.6,0.4,0.7,0.7,0.333120366,0.08884072,0.155518897,0.08881176,0.606943199,0.891321985,0.791612598,0.084670833,
small_simple,SEIRS,0.6,0.4,0.7,0.8,0.333246978,0.092068281,0.160672667,0.080567632,0.602099966,0.873059825,0.791703715,-0.034488054,
small_simple,SEIRS,0.6,0.4,0.7,0.9,0.333226099,0.094556726,0.16512547,0.073589438,0.613924958,0.947653228,0.76564531,0.095255959,
small_simple,SEIRS,0.6,0.4,0.7,1,0.333241651,0.096706317,0.168871697,0.067747296,0.606570995,0.876980405,0.73443599,nan,
small_simple,SEIRS,0.6,0.4,0.8,0.1,0.332519564,0.030533441,0.060887437,0.241621031,0.874362693,0.759729682,0.833512907,0.664109157,
small_simple,SEIRS,0.6,0.4,0.8,0.2,0.333064855,0.047718147,0.095325894,0.190204193,0.716323124,0.803479342,0.848908174,0.393758581,
small_simple,SEIRS,0.6,0.4,0.8,0.3,0.333129334,0.058867061,0.11768312,0.156697268,0.717989086,0.836084829,0.87973032,0.269153112,
small_simple,SEIRS,0.6,0.4,0.8,0.4,0.333175859,0.066663965,0.13338112,0.133195939,0.650953577,0.883537727,0.81064035,0.293117473,
small_simple,SEIRS,0.6,0.4,0.8,0.5,0.333047405,0.072420018,0.144839454,0.115854084,0.700028112,0.918614855,0.881484775,0.276871455,
small_simple,SEIRS,0.6,0.4,0.8,0.6,0.332937694,0.076865503,0.153668976,0.102471557,0.702033442,0.891502134,0.8671536,0.159326017,
small_simple,SEIRS,0.6,0.4,0.8,0.7,0.33317684,0.080411817,0.16090724,0.091901248,0.575124632,0.92177003,0.752662049,0.077788136,
small_simple,SEIRS,0.6,0.4,0.8,0.8,0.333075709,0.083463785,0.166320189,0.083392897,0.732371556,0.868951896,0.865841572,0.025724944,
small_simple,SEIRS,0.6,0.4,0.8,0.9,0.333157856,0.08579346,0.171143122,0.076289808,0.671329984,0.957829644,0.795267498,0.126528282,
small_simple,SEIRS,0.6,0.4,0.8,1,0.333252205,0.087814905,0.175209383,0.070286729,0.582397231,0.916941691,0.699310756,nan,
small_simple,SEIRS,0.6,0.4,0.9,0.1,0.332987384,0.027464054,0.061748198,0.244418978,0.80119043,0.738024871,0.729697226,0.559381893,
small_simple,SEIRS,0.6,0.4,0.9,0.2,0.333172279,0.043143638,0.096903942,0.193346231,0.762370267,0.756227815,0.859849023,0.483022305,
small_simple,SEIRS,0.6,0.4,0.9,0.3,0.333086553,0.053394302,0.119937344,0.159876448,0.737466042,0.792019284,0.914411775,0.316918903,
small_simple,SEIRS,0.6,0.4,0.9,0.4,0.33306784,0.060631691,0.136316828,0.136217702,0.740923096,0.837370947,0.890650697,0.316089282,
small_simple,SEIRS,0.6,0.4,0.9,0.5,0.33328235,0.06599165,0.14857999,0.11875474,0.55023012,0.903396541,0.744852866,0.040696317,
small_simple,SEIRS,0.6,0.4,0.9,0.6,0.333290688,0.070164796,0.157987963,0.105206571,0.515853179,0.872689337,0.663312218,0.201933418,
small_simple,SEIRS,0.6,0.4,0.9,0.7,0.333233091,0.073473638,0.165395843,0.094428574,0.538758873,0.871436855,0.677241401,0.078227117,
small_simple,SEIRS,0.6,0.4,0.9,0.8,0.333285831,0.076305901,0.171224102,0.085801735,0.560366524,0.93948005,0.717175363,0.089683698,
small_simple,SEIRS,0.6,0.4,0.9,0.9,0.333312419,0.078567525,0.176286172,0.078512739,0.529387008,0.877332093,0.64940858,0.003884475,
small_simple,SEIRS,0.6,0.4,0.9,1,0.333220164,0.080431986,0.180479296,0.072392999,0.616011639,0.911985818,0.700426393,nan,
small_simple,SEIRS,0.6,0.4,1,0.1,0.333210685,0.024959178,0.062195716,0.246635093,0.770051777,0.724658708,0.761508868,0.553757571,
small_simple,SEIRS,0.6,0.4,1,0.2,0.332941489,0.039344734,0.098133258,0.195689069,0.831181751,0.772288251,0.884181401,0.538957693,
small_simple,SEIRS,0.6,0.4,1,0.3,0.33299045,0.048854006,0.121971754,0.162327702,0.774196622,0.803482585,0.871920743,0.375232011,
small_simple,SEIRS,0.6,0.4,1,0.4,0.333203786,0.055596276,0.138909207,0.138791539,0.67540781,0.826000978,0.855772074,0.25447324,
small_simple,SEIRS,0.6,0.4,1,0.5,0.333229355,0.060624045,0.151565791,0.121122092,0.610353721,0.843094017,0.756415536,0.20396978,
small_simple,SEIRS,0.6,0.4,1,0.6,0.333062916,0.0645178,0.161207317,0.107458121,0.653239503,0.85657424,0.80016854,0.216020687,
small_simple,SEIRS,0.6,0.4,1,0.7,0.333094753,0.067623369,0.168993564,0.096557033,0.652375604,0.867490555,0.787138014,0.182050353,
small_simple,SEIRS,0.6,0.4,1,0.8,0.33324175,0.070320594,0.175252471,0.087760817,0.605263289,0.877714663,0.703914196,0.216593348,
small_simple,SEIRS,0.6,0.4,1,0.9,0.333205784,0.072426394,0.180469217,0.080403645,0.633447791,0.885305368,0.736455503,-0.0057521,
small_simple,SEIRS,0.6,0.4,1,1,0.333222457,0.074202049,0.184927814,0.074169321,0.570097452,0.891821505,0.644519254,nan,
small_simple,SEIRS,0.6,0.5,0.1,0.1,0.169966471,0.077261619,0.015604087,0.077300653,0.910380159,0.915413756,0.927831957,0.858298791,
small_simple,SEIRS,0.6,0.5,0.1,0.2,0.168798575,0.099150461,0.020111624,0.049727946,0.915218635,0.896239553,0.911534246,0.819298204,
small_simple,SEIRS,0.6,0.5,0.1,0.3,0.169120661,0.11021254,0.022095524,0.036888107,0.856041808,0.817109728,0.942947565,0.830192982,
small_simple,SEIRS,0.6,0.5,0.1,0.4,0.169202948,0.116641688,0.023340469,0.029287559,0.828735762,0.775400723,0.945542763,0.765904026,
small_simple,SEIRS,0.6,0.5,0.1,0.5,0.168982886,0.120590811,0.024226806,0.024255474,0.852641228,0.808888444,0.924473804,0.765169552,
small_simple,SEIRS,0.6,0.5,0.1,0.6,0.169218415,0.123831019,0.024730589,0.02073796,0.795945981,0.708936036,0.930486566,0.813779561,
small_simple,SEIRS,0.6,0.5,0.1,0.7,0.169649009,0.126293943,0.025262397,0.018167474,0.712678167,0.605797074,0.917746474,0.761090042,
small_simple,SEIRS,0.6,0.5,0.1,0.8,0.16904484,0.127480797,0.025510955,0.016157133,0.819736453,0.755594172,0.946799735,0.6408621,
small_simple,SEIRS,0.6,0.5,0.1,0.9,0.169029621,0.128883346,0.025745585,0.014529248,0.806452109,0.726689488,0.944374937,0.5526975,
small_simple,SEIRS,0.6,0.5,0.1,1,0.169434836,0.130210261,0.026074281,0.013233528,0.763568795,0.717029741,0.933937109,nan,
small_simple,SEIRS,0.6,0.5,0.2,0.1,0.16890777,0.049904157,0.019918435,0.099241574,0.881444783,0.845297879,0.951286055,0.881450187,
small_simple,SEIRS,0.6,0.5,0.2,0.2,0.168776308,0.070338218,0.028184844,0.070320917,0.837438565,0.827694516,0.929061268,0.791113053,
small_simple,SEIRS,0.6,0.5,0.2,0.3,0.168363396,0.081295394,0.032741511,0.05438476,0.852547486,0.881215954,0.898495918,0.757707616,
small_simple,SEIRS,0.6,0.5,0.2,0.4,0.168223532,0.088495328,0.035434293,0.044335415,0.852689923,0.840128891,0.939067811,0.74516822,
small_simple,SEIRS,0.6,0.5,0.2,0.5,0.168431198,0.093628202,0.037391046,0.037501084,0.798533116,0.731679813,0.906787857,0.70393904,
small_simple,SEIRS,0.6,0.5,0.2,0.6,0.168389456,0.097031792,0.038870294,0.03253511,0.779981844,0.748397153,0.901130394,0.685395559,
small_simple,SEIRS,0.6,0.5,0.2,0.7,0.168231001,0.099815687,0.039872542,0.028607078,0.813627536,0.749779921,0.918454944,0.697979563,
small_simple,SEIRS,0.6,0.5,0.2,0.8,0.168319743,0.101957702,0.04076893,0.025637577,0.790971575,0.748709865,0.912997069,0.598210669,
small_simple,SEIRS,0.6,0.5,0.2,0.9,0.168270549,0.103691317,0.041452986,0.023227598,0.778781885,0.694320105,0.904903582,0.387387188,
small_simple,SEIRS,0.6,0.5,0.2,1,0.168168065,0.105015258,0.042026158,0.021209192,0.812759231,0.757668185,0.920433956,nan,
small_simple,SEIRS,0.6,0.5,0.3,0.1,0.168275137,0.036945198,0.022139986,0.109553504,0.907933135,0.803972657,0.919714842,0.8854285,
small_simple,SEIRS,0.6,0.5,0.3,0.2,0.16876759,0.054561376,0.032709353,0.081625266,0.791899659,0.706396343,0.89516303,0.784647668,
small_simple,SEIRS,0.6,0.5,0.3,0.3,0.168553936,0.064876991,0.038905572,0.064861159,0.752518572,0.707594419,0.8874658,0.660265618,
small_simple,SEIRS,0.6,0.5,0.3,0.4,0.168175259,0.071511704,0.042967615,0.053721275,0.809405866,0.794247746,0.911234076,0.774281513,
small_simple,SEIRS,0.6,0.5,0.3,0.5,0.168373454,0.076583026,0.045915994,0.045928918,0.731510653,0.635924218,0.869775207,0.639179339,
small_simple,SEIRS,0.6,0.5,0.3,0.6,0.167945317,0.07996939,0.047976054,0.04003917,0.818039423,0.791010463,0.897729453,0.722450972,
small_simple,SEIRS,0.6,0.5,0.3,0.7,0.16780533,0.082622901,0.049634819,0.035605454,0.83195194,0.847311043,0.898941538,0.669876746,
small_simple,SEIRS,0.6,0.5,0.3,0.8,0.167902737,0.085049734,0.050924471,0.031984595,0.804493447,0.743992184,0.914220514,0.624320747,
small_simple,SEIRS,0.6,0.5,0.3,0.9,0.167997794,0.086880238,0.052102967,0.029065593,0.771170764,0.718129429,0.875788777,0.564626477,
small_simple,SEIRS,0.6,0.5,0.3,1,0.167863594,0.088322207,0.052925897,0.026676678,0.808437512,0.777599165,0.916089896,nan,
small_simple,SEIRS,0.6,0.5,0.4,0.1,0.168189109,0.029258201,0.023463684,0.115886698,0.868634105,0.838412927,0.898459323,0.811730154,
small_simple,SEIRS,0.6,0.5,0.4,0.2,0.167846555,0.044330667,0.035430962,0.08824105,0.899622703,0.840531073,0.933396174,0.853202508,
small_simple,SEIRS,0.6,0.5,0.4,0.3,0.168000131,0.05369615,0.042947489,0.07144616,0.836064592,0.801784363,0.911078238,0.758614163,
small_simple,SEIRS,0.6,0.5,0.4,0.4,0.167943549,0.060039477,0.048015245,0.059981866,0.813139716,0.760127295,0.884071927,0.832129367,
small_simple,SEIRS,0.6,0.5,0.4,0.5,0.167894775,0.064583874,0.051669216,0.051676319,0.808253602,0.7884369,0.902705432,0.701989557,
small_simple,SEIRS,0.6,0.5,0.4,0.6,0.168052732,0.068023066,0.054539741,0.045515619,0.733039958,0.793012404,0.832135844,0.645086237,
small_simple,SEIRS,0.6,0.5,0.4,0.7,0.167809584,0.070726394,0.056592137,0.040551397,0.801674706,0.818896273,0.873513029,0.637858939,
small_simple,SEIRS,0.6,0.5,0.4,0.8,0.167873358,0.072997265,0.058334063,0.03660599,0.767463551,0.742516717,0.871699772,0.686580976,
small_simple,SEIRS,0.6,0.5,0.4,0.9,0.167648299,0.074711359,0.05967088,0.033360897,0.827448122,0.81010143,0.9044098,0.478056777,
small_simple,SEIRS,0.6,0.5,0.4,1,0.167777237,0.076272703,0.060945911,0.030655898,0.777262557,0.746371566,0.865795065,nan,
small_simple,SEIRS,0.6,0.5,0.5,0.1,0.167926976,0.024342688,0.024339996,0.119760497,0.920896378,0.78616675,0.888605241,0.892032929,
small_simple,SEIRS,0.6,0.5,0.5,0.2,0.168290756,0.037549138,0.037482842,0.093543424,0.799783342,0.752656056,0.875122982,0.6753598,
small_simple,SEIRS,0.6,0.5,0.5,0.3,0.167843921,0.04587004,0.045827326,0.076228876,0.84600061,0.80553996,0.906862232,0.827373067,
small_simple,SEIRS,0.6,0.5,0.5,0.4,0.167616107,0.051564459,0.051632096,0.064449857,0.862077449,0.879842704,0.915869878,0.811853791,
small_simple,SEIRS,0.6,0.5,0.5,0.5,0.168123011,0.056035859,0.056099578,0.056028042,0.699996391,0.708824949,0.803214023,0.641667419,
small_simple,SEIRS,0.6,0.5,0.5,0.6,0.167665783,0.059235274,0.059155539,0.049327497,0.816475884,0.767889779,0.893298137,0.741247678,
small_simple,SEIRS,0.6,0.5,0.5,0.7,0.167759994,0.061853023,0.061742201,0.044196701,0.788603283,0.736206532,0.902164603,0.698491391,
small_simple,SEIRS,0.6,0.5,0.5,0.8,0.167685153,0.063881567,0.063851719,0.040060776,0.779341021,0.781455225,0.850042939,0.700777607,
small_simple,SEIRS,0.6,0.5,0.5,0.9,0.167709523,0.065659924,0.065539183,0.036562124,0.776135453,0.738385208,0.890457632,0.534248582,
small_simple,SEIRS,0.6,0.5,0.5,1,0.167766099,0.067099385,0.067063562,0.033681152,0.738006053,0.752690364,0.827154661,nan,
small_simple,SEIRS,0.6,0.5,0.6,0.1,0.167414915,0.020852443,0.024769695,0.122354967,0.922251246,0.777083027,0.898889077,0.896082295,
small_simple,SEIRS,0.6,0.5,0.6,0.2,0.167626631,0.032454963,0.038871519,0.096576042,0.889914319,0.796485159,0.889758297,0.834037109,
small_simple,SEIRS,0.6,0.5,0.6,0.3,0.167934117,0.040021875,0.048011381,0.080006153,0.816433209,0.829199152,0.886956753,0.752639116,
small_simple,SEIRS,0.6,0.5,0.6,0.4,0.168082241,0.045425169,0.054593496,0.068120726,0.741998639,0.772688373,0.814256766,0.705015675,
small_simple,SEIRS,0.6,0.5,0.6,0.5,0.167970588,0.049392034,0.059326089,0.059309095,0.72653441,0.771665095,0.810476759,0.707033092,
small_simple,SEIRS,0.6,0.5,0.6,0.6,0.167793603,0.052418048,0.062954451,0.052455225,0.762517252,0.799200275,0.838535245,0.673470174,
small_simple,SEIRS,0.6,0.5,0.6,0.7,0.167729541,0.054921377,0.065864609,0.047058417,0.754207089,0.710456,0.807428124,0.660462461,
small_simple,SEIRS,0.6,0.5,0.6,0.8,0.167842449,0.05685466,0.068271496,0.042752867,0.696892274,0.779630739,0.798416514,0.429007233,
small_simple,SEIRS,0.6,0.5,0.6,0.9,0.167688672,0.058534898,0.070138109,0.039122502,0.750990727,0.732063588,0.84468643,0.490291611,
small_simple,SEIRS,0.6,0.5,0.6,1,0.16775353,0.059911369,0.071846335,0.036055687,0.707522049,0.739849594,0.816109919,nan,
small_simple,SEIRS,0.6,0.5,0.7,0.1,0.167286535,0.018284697,0.02512884,0.124467683,0.924611522,0.73886164,0.920401578,0.886910565,
small_simple,SEIRS,0.6,0.5,0.7,0.2,0.167470894,0.028677605,0.039825949,0.099290015,0.912503751,0.734884918,0.914733253,0.847209122,
small_simple,SEIRS,0.6,0.5,0.7,0.3,0.167770933,0.035570446,0.049737487,0.082640278,0.841167078,0.775691397,0.858821601,0.809316088,
small_simple,SEIRS,0.6,0.5,0.7,0.4,0.167894626,0.04053382,0.056748484,0.070747474,0.775630296,0.737507877,0.806796192,0.72399937,
small_simple,SEIRS,0.6,0.5,0.7,0.5,0.168147013,0.044196824,0.062013693,0.061986685,0.640765678,0.769231341,0.733285111,0.575849146,
small_simple,SEIRS,0.6,0.5,0.7,0.6,0.167863205,0.047064212,0.065928428,0.054934895,0.719247187,0.757945357,0.794242468,0.612352796,
small_simple,SEIRS,0.6,0.5,0.7,0.7,0.167660465,0.049310306,0.069006584,0.049399681,0.778720674,0.811285649,0.864873158,0.65201452,
small_simple,SEIRS,0.6,0.5,0.7,0.8,0.167655563,0.051210781,0.071651991,0.044888728,0.759703653,0.774985718,0.835667365,0.712919244,
small_simple,SEIRS,0.6,0.5,0.7,0.9,0.167640733,0.052796516,0.073775473,0.041155825,0.75185327,0.736073242,0.858928711,0.445963638,
small_simple,SEIRS,0.6,0.5,0.7,1,0.167769839,0.054158453,0.075754993,0.03797311,0.672160307,0.668584442,0.751617602,nan,
