Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SEIR,0.1,1,0.2,0,0.023320804,0.001371878,0.001529319,0.023291138,nan,0.982434313,0.940546719,0.986554461
small_simple,SEIR,0.1,1,0.3,0,0.023330203,0.00279458,0.000936702,0.023424392,nan,0.89637767,0.979504836,0.945077381
small_simple,SEIR,0.1,1,0.4,0,0.023334822,0.00181635,0.001132826,0.023352714,nan,0.943166409,0.972369839,0.968619447
small_simple,SEIR,0.1,1,0.5,0,0.023337187,0.00164922,0.001065029,0.023375501,nan,0.94887838,0.976928071,0.966590679
small_simple,SEIR,0.1,1,0.6,0,0.023339453,0.001631789,0.001083596,0.023379275,nan,0.939574125,0.976208756,0.964299007
small_simple,SEIR,0.1,1,0.7,0,0.02334102,0.001098241,0.001196218,0.023344266,nan,0.969448437,0.972335093,0.978904409
small_simple,SEIR,0.1,1,0.8,0,0.023341915,0.001393706,0.0015443,0.023383851,nan,0.948972681,0.950842048,0.966730087
small_simple,SEIR,0.1,1,0.9,0,0.023342604,0.00171143,0.001873492,0.02341311,nan,0.914259058,0.931173188,0.954778572
small_simple,SEIR,0.1,1,1,0,0.023343248,0.001765118,0.002157686,0.023420332,nan,0.90375885,0.913415998,0.952249526
small_simple,SEIR,0.2,0.1,0.1,0,0.046762146,0.00206593,0.006697133,0.046149549,0.997659027,0.99536721,0.984826023,0.999436747
small_simple,SEIR,0.2,0.1,0.2,0,0.24514233,0.005449538,0.010624729,0.243695909,0.992154972,0.919469967,0.975480089,0.990685913
small_simple,SEIR,0.2,0.1,0.3,0,0.059515548,0.002652078,0.006382761,0.059324151,0.988089761,0.978962689,0.981483348,0.994697566
small_simple,SEIR,0.2,0.1,0.4,0,0.06029265,0.002816503,0.007071527,0.059569142,0.992498566,0.964000724,0.979590456,0.998089253
small_simple,SEIR,0.2,0.1,0.5,0,0.14588116,0.003460489,0.007492961,0.145014968,0.990449487,0.889629287,0.97488083,0.991341583
small_simple,SEIR,0.2,0.1,0.6,0,0.041344918,0.003586227,0.007469342,0.041614579,0.986591303,0.8482267,0.969631541,0.993099367
small_simple,SEIR,0.2,0.1,0.7,0,0.079950746,0.00298154,0.004507778,0.07943523,0.997354683,0.872940329,0.992702534,0.999070999
small_simple,SEIR,0.2,0.1,0.8,0,0.086981646,0.003165085,0.004462085,0.08668818,0.992933822,0.822490303,0.989766419,0.998440893
small_simple,SEIR,0.2,0.1,0.9,0,0.039973066,0.003217043,0.003108452,0.039664533,0.997914929,0.787256868,0.995008983,0.998941096
small_simple,SEIR,0.2,0.1,1,0,0.046466266,0.003270506,0.00405997,0.046394586,0.996504822,0.752548539,0.995716755,0.999322061
small_simple,SEIR,0.2,0.2,0.1,0,0.118467897,0.003534654,0.003760028,0.117873718,0.977363798,0.983451601,0.958314607,0.988670697
small_simple,SEIR,0.2,0.2,0.2,0,0.14543461,0.004617293,0.003001723,0.144939048,0.982323419,0.931499044,0.975056874,0.98465795
small_simple,SEIR,0.2,0.2,0.3,0,0.052940599,0.003001412,0.002897089,0.052915365,0.996726227,0.963729026,0.978523834,0.997785643
