Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SIS,0.8,0.4,0,0,0.499070696,7.695116778,0.499070696,7.695116778,-0.990065372,nan,-0.990065372,nan
small_simple,SIS,0.8,0.5,0,0,0.374303625,7.695116778,0.374303625,7.695116778,-0.948625491,nan,-0.948625491,nan
small_simple,SIS,0.8,0.6,0,0,0.250244099,7.695116778,0.250244099,7.695116778,0.834888921,nan,0.834888921,nan
small_simple,SIS,0.8,0.7,0,0,0.125742378,7.695116778,0.125742378,7.695116778,0.710669468,nan,0.710669468,nan
small_simple,SIS,0.8,0.8,0,0,0.012455212,7.695116778,0.012455212,7.695116778,0.638438444,nan,0.638438444,nan
small_simple,SIS,0.8,0.9,0,0,0.009003872,7.695116778,0.009003872,7.695116778,0.663608446,nan,0.663608446,nan
small_simple,SIS,0.8,1,0,0,0.007572395,7.695116778,0.007572395,7.695116778,0.701599438,nan,0.701599438,nan
small_simple,SIS,0.9,0.1,0,0,0.580962195,7.695116778,0.580962195,7.695116778,-0.021797713,nan,-0.021797713,nan
small_simple,SIS,0.9,0.2,0,0,0.775637477,7.695116778,0.775637477,7.695116778,-0.741525051,nan,-0.741525051,nan
small_simple,SIS,0.9,0.3,0,0,0.665382838,7.695116778,0.665382838,7.695116778,-0.945116475,nan,-0.945116475,nan
small_simple,SIS,0.9,0.4,0,0,0.554622081,7.695116778,0.554622081,7.695116778,-0.997322812,nan,-0.997322812,nan
small_simple,SIS,0.9,0.5,0,0,0.443624012,7.695116778,0.443624012,7.695116778,-0.987311531,nan,-0.987311531,nan
small_simple,SIS,0.9,0.6,0,0,0.333148249,7.695116778,0.333148249,7.695116778,nan,nan,nan,nan
small_simple,SIS,0.9,0.7,0,0,0.222540631,7.695116778,0.222540631,7.695116778,0.791991736,nan,0.791991736,nan
small_simple,SIS,0.9,0.8,0,0,0.111877149,7.695116778,0.111877149,7.695116778,0.709273726,nan,0.709273726,nan
small_simple,SIS,0.9,0.9,0,0,0.01268581,7.695116778,0.01268581,7.695116778,0.545199591,nan,0.545199591,nan
small_simple,SIS,0.9,1,0,0,0.009032732,7.695116778,0.009032732,7.695116778,0.636764333,nan,0.636764333,nan
small_simple,SIS,1,0.1,0,0,0.564070713,7.695116778,0.564070713,7.695116778,0.008449789,nan,0.008449789,nan
small_simple,SIS,1,0.2,0,0,0.798074044,7.695116778,0.798074044,7.695116778,-0.739169472,nan,-0.739169472,nan
small_simple,SIS,1,0.3,0,0,0.698799078,7.695116778,0.698799078,7.695116778,-0.924293182,nan,-0.924293182,nan
small_simple,SIS,1,0.4,0,0,0.59902499,7.695116778,0.59902499,7.695116778,-0.98800735,nan,-0.98800735,nan
small_simple,SIS,1,0.5,0,0,0.499209186,7.695116778,0.499209186,7.695116778,-0.978964734,nan,-0.978964734,nan
small_simple,SIS,1,0.6,0,0,0.399380268,7.695116778,0.399380268,7.695116778,-0.910293219,nan,-0.910293219,nan
small_simple,SIS,1,0.7,0,0,0.300215225,7.695116778,0.300215225,7.695116778,0.817503394,nan,0.817503394,nan
small_simple,SIS,1,0.8,0,0,0.200377224,7.695116778,0.200377224,7.695116778,0.740516463,nan,0.740516463,nan
small_simple,SIS,1,0.9,0,0,0.100854861,7.695116778,0.100854861,7.695116778,0.644119316,nan,0.644119316,nan
small_simple,SIS,1,1,0,0,0.012259245,7.695116778,0.012259245,7.695116778,0.52969519,nan,0.52969519,nan
