Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,,
small_simple,SIRS,0.6,0.7,0,0.6,0.012646596,7.695116778,0.006697303,0.006639757,0.780564433,nan,0.813967074,0.755557305,,,,
small_simple,SIRS,0.6,0.7,0,0.7,0.012678033,7.695116778,0.006015389,0.006788782,0.740492777,nan,0.856224724,0.710790761,,,,
small_simple,SIRS,0.6,0.7,0,0.8,0.013543296,7.695116778,0.006652232,0.00697219,0.646256009,nan,0.820575676,0.431467438,,,,
small_simple,SIRS,0.6,0.7,0,0.9,0.013422292,7.695116778,0.007206915,0.006281955,0.621526859,nan,0.783085883,0.479425008,,,,
small_simple,SIRS,0.6,0.7,0,1,0.013054062,7.695116778,0.006988728,0.006078521,0.629735671,nan,0.803364839,nan,,,,
small_simple,SIRS,0.6,0.8,0,0.1,0.016477754,7.695116778,0.004307442,0.014453888,0.946627297,nan,0.907843804,0.951681893,,,,
small_simple,SIRS,0.6,0.8,0,0.2,0.012816473,7.695116778,0.00444129,0.010026082,0.914951085,nan,0.901066942,0.909496489,,,,
small_simple,SIRS,0.6,0.8,0,0.3,0.01204326,7.695116778,0.005617691,0.008257472,0.884444637,nan,0.831264351,0.869737627,,,,
small_simple,SIRS,0.6,0.8,0,0.4,0.011382365,7.695116778,0.005054012,0.007432273,0.844621485,nan,0.870713683,0.818452048,,,,
small_simple,SIRS,0.6,0.8,0,0.5,0.011782386,7.695116778,0.005306452,0.007050061,0.785123628,nan,0.856108813,0.817474585,,,,
small_simple,SIRS,0.6,0.8,0,0.6,0.012003135,7.695116778,0.005675336,0.007085493,0.71714673,nan,0.833919238,0.58372476,,,,
small_simple,SIRS,0.6,0.8,0,0.7,0.011207069,7.695116778,0.005241953,0.006275566,0.739918783,nan,0.864091782,0.705508002,,,,
small_simple,SIRS,0.6,0.8,0,0.8,0.011677034,7.695116778,0.006280567,0.005792051,0.667388729,nan,0.790845291,0.621327447,,,,
small_simple,SIRS,0.6,0.8,0,0.9,0.011961546,7.695116778,0.006245597,0.005847289,0.608118747,nan,0.795024542,0.602232989,,,,
small_simple,SIRS,0.6,0.8,0,1,0.011314656,7.695116778,0.005688032,0.00564345,0.642810547,nan,0.837059005,nan,,,,
small_simple,SIRS,0.6,0.9,0,0.1,0.013476527,7.695116778,0.005172967,0.011596151,0.967149986,nan,0.835902825,0.956522334,,,,
small_simple,SIRS,0.6,0.9,0,0.2,0.013366812,7.695116778,0.004781526,0.010796256,0.878369291,nan,0.863730926,0.866052912,,,,
small_simple,SIRS,0.6,0.9,0,0.3,0.010148412,7.695116778,0.005122296,0.007247353,0.906230843,nan,0.841963202,0.871268397,,,,
small_simple,SIRS,0.6,0.9,0,0.4,0.01044806,7.695116778,0.005392938,0.006897598,0.851069738,nan,0.823269053,0.812565134,,,,
small_simple,SIRS,0.6,0.9,0,0.5,0.010888324,7.695116778,0.005297766,0.007026965,0.774201484,nan,0.831665681,0.684373168,,,,
small_simple,SIRS,0.6,0.9,0,0.6,0.010580854,7.695116778,0.004806859,0.006375201,0.750350963,nan,0.865318456,0.71452162,,,,
small_simple,SIRS,0.6,0.9,0,0.7,0.011168552,7.695116778,0.005367217,0.006171127,0.662862927,nan,0.827260412,0.80198625,,,,
small_simple,SIRS,0.6,0.9,0,0.8,0.010393974,7.695116778,0.005301801,0.005497202,0.695865202,nan,0.832253678,0.658391454,,,,
small_simple,SIRS,0.6,0.9,0,0.9,0.010465193,7.695116778,0.005375164,0.005257646,0.66043951,nan,0.826578355,0.82086574,,,,
small_simple,SIRS,0.6,0.9,0,1,0.011001853,7.695116778,0.005686068,0.005428657,0.575684319,nan,0.802005316,nan,,,,
small_simple,SIRS,0.6,1,0,0.1,0.011018961,7.695116778,0.004997604,0.01016649,0.96876583,nan,0.830565672,0.938895874,,,,
small_simple,SIRS,0.6,1,0,0.2,0.010212538,7.695116778,0.005097383,0.008467679,0.930999538,nan,0.825422918,0.883662643,,,,
small_simple,SIRS,0.6,1,0,0.3,0.00855771,7.695116778,0.005125967,0.00622577,0.93406718,nan,0.823953173,0.893512402,,,,
small_simple,SIRS,0.6,1,0,0.4,0.010440746,7.695116778,0.005129276,0.007142389,0.818601277,nan,0.823787162,0.792041233,,,,
small_simple,SIRS,0.6,1,0,0.5,0.011235696,7.695116778,0.00514856,0.007391446,0.69706942,nan,0.82279657,0.608364675,,,,
small_simple,SIRS,0.6,1,0,0.6,0.009627631,7.695116778,0.005181074,0.00585289,0.769424725,nan,0.821120038,0.680372123,,,,
small_simple,SIRS,0.6,1,0,0.7,0.010559493,7.695116778,0.00515854,0.006062032,0.653592541,nan,0.822289372,0.592633423,,,,
small_simple,SIRS,0.6,1,0,0.8,0.0101423,7.695116778,0.005127253,0.005464515,0.657808254,nan,0.823909452,0.682248044,,,,
small_simple,SIRS,0.6,1,0,0.9,0.009942528,7.695116778,0.005087219,0.005185535,0.646314567,nan,0.825979693,0.651223083,,,,
small_simple,SIRS,0.6,1,0,1,0.010226122,7.695116778,0.005052528,0.005316236,0.58881637,nan,0.827771761,nan,,,,
small_simple,SIRS,0.7,0.1,0,0.1,0.660265054,7.695116778,0.327979524,0.333798108,-0.008281566,nan,0.18167618,0.011890154,,,,
small_simple,SIRS,0.7,0.1,0,0.2,0.749476573,7.695116778,0.495876635,0.254237998,-0.06047547,nan,0.039004592,-0.019364742,,,,
small_simple,SIRS,0.7,0.1,0,0.3,0.657539419,7.695116778,0.483431692,0.175594173,-0.043208027,nan,-0.032679834,0.010453063,,,,
small_simple,SIRS,0.7,0.1,0,0.4,0.823382533,7.695116778,0.657072497,0.166561688,-0.146671887,nan,-0.133824707,-0.099600418,,,,
small_simple,SIRS,0.7,0.1,0,0.5,0.594418385,7.695116778,0.476233308,0.119498546,-0.029649018,nan,-0.031600214,-0.00021238,,,,
small_simple,SIRS,0.7,0.1,0,0.6,0.613666504,7.695116778,0.507677197,0.106931085,-0.066198146,nan,-0.069520048,0.017147301,,,,
small_simple,SIRS,0.7,0.1,0,0.7,0.606048746,7.695116778,0.510209696,0.096871353,-0.046336248,nan,-0.048129939,0.010331717,,,,
small_simple,SIRS,0.7,0.1,0,0.8,0.579325808,7.695116778,0.491459634,0.088784824,-0.041396416,nan,-0.041880083,-0.000748146,,,,
small_simple,SIRS,0.7,0.1,0,0.9,0.599272337,7.695116778,0.517243882,0.082858653,-0.046432794,nan,-0.04682121,0.004546894,,,,
small_simple,SIRS,0.7,0.1,0,1,0.572491296,7.695116778,0.495368855,0.07784467,-0.040197427,nan,-0.039983631,nan,,,,
small_simple,SIRS,0.7,0.2,0,0.1,0.710631409,7.695116778,0.237453392,0.473420559,-0.030309843,nan,0.812475093,-0.210430854,,,,
small_simple,SIRS,0.7,0.2,0,0.2,0.712705642,7.695116778,0.356758193,0.356045085,-0.358099836,nan,0.697450746,-0.264193938,,,,
small_simple,SIRS,0.7,0.2,0,0.3,0.710247007,7.695116778,0.425930944,0.284340391,-0.335263893,nan,0.339842043,-0.166681017,,,,
small_simple,SIRS,0.7,0.2,0,0.4,0.710616089,7.695116778,0.473502051,0.23713666,-0.499667679,nan,-0.256956973,-0.249647444,,,,
small_simple,SIRS,0.7,0.2,0,0.5,0.711597058,7.695116778,0.508115521,0.203501311,-0.614236821,nan,-0.540405246,-0.407039845,,,,
small_simple,SIRS,0.7,0.2,0,0.6,0.710992813,7.695116778,0.532947032,0.178066191,-0.591109328,nan,-0.575108266,-0.294278147,,,,
small_simple,SIRS,0.7,0.2,0,0.7,0.711821203,7.695116778,0.553411381,0.158433507,-0.642399095,nan,-0.637225545,-0.292410119,,,,
small_simple,SIRS,0.7,0.2,0,0.8,0.712086655,7.695116778,0.569476148,0.142634949,-0.651802486,nan,-0.660649723,-0.2021852,,,,
small_simple,SIRS,0.7,0.2,0,0.9,0.712510036,7.695116778,0.582806359,0.129717736,-0.791915194,nan,-0.799011157,-0.192546245,,,,
small_simple,SIRS,0.7,0.2,0,1,0.711119548,7.695116778,0.592134651,0.119045923,-0.572043393,nan,-0.575971669,nan,,,,
small_simple,SIRS,0.7,0.3,0,0.1,0.569209301,7.695116778,0.142861779,0.426565566,0.499381821,nan,0.916573205,0.122834312,,,,
small_simple,SIRS,0.7,0.3,0,0.2,0.570401027,7.695116778,0.228494021,0.342013354,0.05977725,nan,0.881981321,-0.143110322,,,,
small_simple,SIRS,0.7,0.3,0,0.3,0.57055146,7.695116778,0.285371336,0.285215487,-0.253721755,nan,0.870467793,-0.296625708,,,,
small_simple,SIRS,0.7,0.3,0,0.4,0.570365627,7.695116778,0.325959737,0.244411199,-0.35341135,nan,0.856243777,-0.183555048,,,,
small_simple,SIRS,0.7,0.3,0,0.5,0.570284638,7.695116778,0.356346717,0.213948203,-0.543323548,nan,0.568901507,-0.279801922,,,,
small_simple,SIRS,0.7,0.3,0,0.6,0.570633222,7.695116778,0.380419891,0.190221785,-0.782641944,nan,-0.304818556,-0.454284486,,,,
small_simple,SIRS,0.7,0.3,0,0.7,0.57054774,7.695116778,0.399330545,0.171221889,-0.776998773,nan,-0.619942696,-0.430573304,,,,
small_simple,SIRS,0.7,0.3,0,0.8,0.570628438,7.695116778,0.414940782,0.155694849,-0.847501503,nan,-0.817350614,-0.470945115,,,,
small_simple,SIRS,0.7,0.3,0,0.9,0.570991212,7.695116778,0.428137239,0.142860934,-0.90411873,nan,-0.922985527,-0.094112666,,,,
small_simple,SIRS,0.7,0.3,0,1,0.570473464,7.695116778,0.438849773,0.131633772,-0.91899376,nan,-0.941921644,nan,,,,
small_simple,SIRS,0.7,0.4,0,0.1,0.427613765,7.695116778,0.085984823,0.341913205,0.724650826,nan,0.896279048,0.404048879,,,,
small_simple,SIRS,0.7,0.4,0,0.2,0.428117267,7.695116778,0.142965233,0.285265985,0.609958704,nan,0.896365549,0.203232157,,,,
small_simple,SIRS,0.7,0.4,0,0.3,0.427916462,7.695116778,0.183487415,0.244446062,0.614073654,nan,0.973475362,0.172197414,,,,
small_simple,SIRS,0.7,0.4,0,0.4,0.428326977,7.695116778,0.214259431,0.214108557,0.281087734,nan,0.881392452,-0.131280318,,,,
small_simple,SIRS,0.7,0.4,0,0.5,0.428325019,7.695116778,0.237998353,0.190348739,0.117571637,nan,0.892976859,-0.258139362,,,,
small_simple,SIRS,0.7,0.4,0,0.6,0.428256837,7.695116778,0.256975809,0.171294073,0.054119584,nan,0.907242325,-0.206220361,,,,
small_simple,SIRS,0.7,0.4,0,0.7,0.428224789,7.695116778,0.272479661,0.155746906,-0.028509832,nan,0.94010199,-0.085366745,,,,
small_simple,SIRS,0.7,0.4,0,0.8,0.427996749,7.695116778,0.285372032,0.14262645,-0.257606583,nan,0.878452456,-0.250540441,,,,
small_simple,SIRS,0.7,0.4,0,0.9,0.427968502,7.695116778,0.296310579,0.13166972,-0.221650598,nan,0.947806904,-0.164256265,,,,
small_simple,SIRS,0.7,0.4,0,1,0.428086863,7.695116778,0.305817296,0.122276715,-0.462311948,nan,0.88477652,nan,,,,
small_simple,SIRS,0.7,0.5,0,0.1,0.285343731,7.695116778,0.048013812,0.237645502,0.85706998,nan,0.890809042,0.783590149,,,,
small_simple,SIRS,0.7,0.5,0,0.2,0.285452835,7.695116778,0.081874124,0.203773849,0.883903112,nan,0.898966583,0.687715737,,,,
small_simple,SIRS,0.7,0.5,0,0.3,0.285791816,7.695116778,0.107342818,0.178553611,0.788242362,nan,0.883839919,0.542975439,,,,
small_simple,SIRS,0.7,0.5,0,0.4,0.285903959,7.695116778,0.127108457,0.158826692,0.703600264,nan,0.916076213,0.37486021,,,,
small_simple,SIRS,0.7,0.5,0,0.5,0.285895769,7.695116778,0.142954186,0.14295136,0.660442394,nan,0.908167958,0.395886125,,,,
small_simple,SIRS,0.7,0.5,0,0.6,0.286044974,7.695116778,0.155952469,0.130095231,0.69097008,nan,0.929332537,0.432989823,,,,
small_simple,SIRS,0.7,0.5,0,0.7,0.285953165,7.695116778,0.166696075,0.119260656,0.736049303,nan,0.954470839,0.546490015,,,,
small_simple,SIRS,0.7,0.5,0,0.8,0.285995153,7.695116778,0.175887468,0.110111094,0.655433169,nan,0.921213627,0.324434784,,,,
small_simple,SIRS,0.7,0.5,0,0.9,0.285973637,7.695116778,0.183722716,0.102256484,0.642629113,nan,0.915433859,0.306862091,,,,
small_simple,SIRS,0.7,0.5,0,1,0.285886631,7.695116778,0.190445355,0.095459115,0.705184386,nan,0.951630269,nan,,,,
small_simple,SIRS,0.7,0.6,0,0.1,0.144230415,7.695116778,0.021786888,0.123490286,0.884468991,nan,0.792469638,0.848735051,,,,
small_simple,SIRS,0.7,0.6,0,0.2,0.144108016,7.695116778,0.036218828,0.108095302,0.817817396,nan,0.90796136,0.759682521,,,,
small_simple,SIRS,0.7,0.6,0,0.3,0.143927878,7.695116778,0.048162284,0.095909043,0.841711797,nan,0.876439478,0.823969904,,,,
small_simple,SIRS,0.7,0.6,0,0.4,0.14407229,7.695116778,0.057795732,0.086430334,0.760082858,nan,0.821106815,0.668648942,,,,
small_simple,SIRS,0.7,0.6,0,0.5,0.144215077,7.695116778,0.065525294,0.078738814,0.657472383,nan,0.838335979,0.52782152,,,,
small_simple,SIRS,0.7,0.6,0,0.6,0.144047598,7.695116778,0.071948942,0.072120477,0.682604513,nan,0.859259816,0.543617563,,,,
small_simple,SIRS,0.7,0.6,0,0.7,0.143925755,7.695116778,0.077411917,0.066528165,0.708420993,nan,0.871752319,0.536785153,,,,
small_simple,SIRS,0.7,0.6,0,0.8,0.14393246,7.695116778,0.082140681,0.061803958,0.680670346,nan,0.854725122,0.51889089,,,,
small_simple,SIRS,0.7,0.6,0,0.9,0.143952615,7.695116778,0.086256554,0.057703447,0.629682707,nan,0.828312076,0.443381739,,,,
small_simple,SIRS,0.7,0.6,0,1,0.143767864,7.695116778,0.089684505,0.054106108,0.718987463,nan,0.891257773,nan,,,,
small_simple,SIRS,0.7,0.7,0,0.1,0.021359364,7.695116778,0.006468383,0.018260159,0.940392004,nan,0.823601694,0.92535158,,,,
small_simple,SIRS,0.7,0.7,0,0.2,0.019649742,7.695116778,0.006919845,0.014584029,0.86971666,nan,0.805254173,0.877249228,,,,
small_simple,SIRS,0.7,0.7,0,0.3,0.019194097,7.695116778,0.00692837,0.013276052,0.759818735,nan,0.817473938,0.747615382,,,,
small_simple,SIRS,0.7,0.7,0,0.4,0.018265474,7.695116778,0.007796243,0.011356105,0.737693051,nan,0.775918326,0.723792213,,,,
small_simple,SIRS,0.7,0.7,0,0.5,0.018144395,7.695116778,0.007285997,0.011060733,0.677039949,nan,0.826923875,0.625875001,,,,
small_simple,SIRS,0.7,0.7,0,0.6,0.017763581,7.695116778,0.008838558,0.009361787,0.662859535,nan,0.729084107,0.670792245,,,,
small_simple,SIRS,0.7,0.7,0,0.7,0.018332198,7.695116778,0.009154201,0.009393698,0.562747945,nan,0.721668382,0.475556615,,,,
small_simple,SIRS,0.7,0.7,0,0.8,0.017653071,7.695116778,0.008923469,0.008779444,0.585018102,nan,0.752195734,0.537030078,,,,
small_simple,SIRS,0.7,0.7,0,0.9,0.017170989,7.695116778,0.009157232,0.008033417,0.592793368,nan,0.744908489,0.601183542,,,,
small_simple,SIRS,0.7,0.7,0,1,0.01763654,7.695116778,0.009859645,0.007786677,0.518008436,nan,0.698482492,nan,,,,
small_simple,SIRS,0.7,0.8,0,0.1,0.017821095,7.695116778,0.004976262,0.015546239,0.947398232,nan,0.878758987,0.937717039,,,,
small_simple,SIRS,0.7,0.8,0,0.2,0.015093774,7.695116778,0.006506142,0.011584498,0.906094694,nan,0.777986581,0.871161559,,,,
small_simple,SIRS,0.7,0.8,0,0.3,0.014686324,7.695116778,0.006247302,0.010340342,0.837307008,nan,0.805130668,0.80470558,,,,
small_simple,SIRS,0.7,0.8,0,0.4,0.014372423,7.695116778,0.006104189,0.009334739,0.779970908,nan,0.820883571,0.770093563,,,,
small_simple,SIRS,0.7,0.8,0,0.5,0.014059989,7.695116778,0.00652987,0.008588556,0.729982369,nan,0.795068331,0.662313268,,,,
small_simple,SIRS,0.7,0.8,0,0.6,0.013757544,7.695116778,0.006635902,0.007680456,0.702776331,nan,0.790753408,0.728031703,,,,
small_simple,SIRS,0.7,0.8,0,0.7,0.01382107,7.695116778,0.006762123,0.007496263,0.642425614,nan,0.78544374,0.550036632,,,,
small_simple,SIRS,0.7,0.8,0,0.8,0.013414491,7.695116778,0.007215766,0.006709025,0.637630142,nan,0.751490684,0.560833887,,,,
small_simple,SIRS,0.7,0.8,0,0.9,0.013128446,7.695116778,0.006810645,0.006410098,0.629025685,nan,0.788139185,0.671822282,,,,
small_simple,SIRS,0.7,0.8,0,1,0.013538994,7.695116778,0.007129532,0.006436238,0.556895695,nan,0.765523983,nan,,,,
small_simple,SIRS,0.7,0.9,0,0.1,0.01642836,7.695116778,0.005833714,0.014641949,0.948002973,nan,0.795011462,0.91875234,,,,
small_simple,SIRS,0.7,0.9,0,0.2,0.012736883,7.695116778,0.005616608,0.009457351,0.939264107,nan,0.81577414,0.941023558,,,,
small_simple,SIRS,0.7,0.9,0,0.3,0.010875355,7.695116778,0.005505645,0.007680545,0.911486088,nan,0.826861544,0.875897661,,,,
small_simple,SIRS,0.7,0.9,0,0.4,0.012472372,7.695116778,0.005887737,0.008273422,0.806584354,nan,0.799345207,0.77679676,,,,
small_simple,SIRS,0.7,0.9,0,0.5,0.011684647,7.695116778,0.005494752,0.007112319,0.798760638,nan,0.831722371,0.831228689,,,,
small_simple,SIRS,0.7,0.9,0,0.6,0.012871638,7.695116778,0.006158962,0.007578741,0.651929974,nan,0.782630236,0.601159666,,,,
small_simple,SIRS,0.7,0.9,0,0.7,0.011919407,7.695116778,0.006311148,0.006381171,0.683819805,nan,0.771347036,0.697242908,,,,
small_simple,SIRS,0.7,0.9,0,0.8,0.011826199,7.695116778,0.006053217,0.006212734,0.648112199,nan,0.794754159,0.610615194,,,,
small_simple,SIRS,0.7,0.9,0,0.9,0.011933766,7.695116778,0.006291799,0.005953445,0.603959677,nan,0.775986831,0.542178606,,,,
small_simple,SIRS,0.7,0.9,0,1,0.012272816,7.695116778,0.006406714,0.005980477,0.534329449,nan,0.766499462,nan,,,,
small_simple,SIRS,0.7,1,0,0.1,0.016036787,7.695116778,0.005360875,0.014529403,0.941586306,nan,0.811812943,0.915739239,,,,
small_simple,SIRS,0.7,1,0,0.2,0.01291323,7.695116778,0.005409721,0.010464341,0.902706306,nan,0.809302139,0.873893557,,,,
small_simple,SIRS,0.7,1,0,0.3,0.011502184,7.695116778,0.0054615,0.008692239,0.865980871,nan,0.806639693,0.808347775,,,,
small_simple,SIRS,0.7,1,0,0.4,0.011624935,7.695116778,0.005508645,0.007702105,0.807968146,nan,0.804215597,0.839203186,,,,
small_simple,SIRS,0.7,1,0,0.5,0.01034138,7.695116778,0.005568636,0.006127695,0.824598826,nan,0.8011286,0.860309406,,,,
small_simple,SIRS,0.7,1,0,0.6,0.011146806,7.695116778,0.005614654,0.006574821,0.715164058,nan,0.798761343,0.737241437,,,,
small_simple,SIRS,0.7,1,0,0.7,0.010893129,7.695116778,0.005622765,0.006432538,0.686433122,nan,0.798351152,0.511633372,,,,
small_simple,SIRS,0.7,1,0,0.8,0.011084119,7.695116778,0.005653736,0.005982068,0.631159623,nan,0.796760905,0.596777925,,,,
small_simple,SIRS,0.7,1,0,0.9,0.011216358,7.695116778,0.005627479,0.005885051,0.582972848,nan,0.798119682,0.524875542,,,,
small_simple,SIRS,0.7,1,0,1,0.011189571,7.695116778,0.005594202,0.005743405,0.554158049,nan,0.799839645,nan,,,,
small_simple,SIRS,0.8,0.1,0,0.1,0.85186513,7.695116778,0.426338182,0.425764382,-0.050964379,nan,0.452181012,-0.114090358,,,,
small_simple,SIRS,0.8,0.1,0,0.2,0.735925114,7.695116778,0.485946351,0.250857553,-0.043089645,nan,0.036999563,-0.027775479,,,,
small_simple,SIRS,0.8,0.1,0,0.3,0.625950755,7.695116778,0.45569761,0.171656589,-0.03935922,nan,-0.037145999,0.038385734,,,,
small_simple,SIRS,0.8,0.1,0,0.4,0.611200005,7.695116778,0.471912837,0.140432064,-0.048678817,nan,-0.057611407,0.030744936,,,,
small_simple,SIRS,0.8,0.1,0,0.5,0.621061804,7.695116778,0.499223474,0.122936269,-0.054933941,nan,-0.056780389,0.016791651,,,,
small_simple,SIRS,0.8,0.1,0,0.6,0.63409777,7.695116778,0.525039203,0.10991908,-0.054747397,nan,-0.058132086,0.014918667,,,,
small_simple,SIRS,0.8,0.1,0,0.7,0.648312083,7.695116778,0.549126971,0.100078134,-0.045764238,nan,-0.048126727,0.016985745,,,,
small_simple,SIRS,0.8,0.1,0,0.8,0.617925091,7.695116778,0.52797677,0.090977394,-0.036427131,nan,-0.03435731,-0.032765097,,,,
small_simple,SIRS,0.8,0.1,0,0.9,0.609973615,7.695116778,0.526145394,0.084488658,-0.05351857,nan,-0.054834245,0.025158554,,,,
small_simple,SIRS,0.8,0.1,0,1,0.596453524,7.695116778,0.517478273,0.079471248,-0.055761711,nan,-0.055076432,nan,,,,
small_simple,SIRS,0.8,0.2,0,0.1,0.745927841,7.695116778,0.248987271,0.49702711,0.072893836,nan,0.877195001,-0.107720541,,,,
small_simple,SIRS,0.8,0.2,0,0.2,0.747245006,7.695116778,0.373917443,0.373363448,-0.252279264,nan,0.718634012,-0.126783839,,,,
small_simple,SIRS,0.8,0.2,0,0.3,0.746607955,7.695116778,0.447807175,0.298839015,-0.384240096,nan,0.211145949,-0.270169275,,,,
small_simple,SIRS,0.8,0.2,0,0.4,0.747515892,7.695116778,0.498401453,0.249133173,-0.470015251,nan,-0.202028409,-0.292110706,,,,
small_simple,SIRS,0.8,0.2,0,0.5,0.747245348,7.695116778,0.533649152,0.213616259,-0.518039541,nan,-0.415080166,-0.389838869,,,,
small_simple,SIRS,0.8,0.2,0,0.6,0.748127993,7.695116778,0.561031969,0.187102116,-0.717079615,nan,-0.700141279,-0.413121485,,,,
small_simple,SIRS,0.8,0.2,0,0.7,0.746247384,7.695116778,0.580031825,0.166243335,-0.576000352,nan,-0.559987135,-0.285151029,,,,
small_simple,SIRS,0.8,0.2,0,0.8,0.748395143,7.695116778,0.598590053,0.14981471,-0.767340801,nan,-0.759484184,-0.353689849,,,,
small_simple,SIRS,0.8,0.2,0,0.9,0.747684951,7.695116778,0.611514713,0.136187864,-0.690717436,nan,-0.690906152,-0.232809984,,,,
small_simple,SIRS,0.8,0.2,0,1,0.74752497,7.695116778,0.622656458,0.124908771,-0.62607539,nan,-0.623738783,nan,,,,
small_simple,SIRS,0.8,0.3,0,0.1,0.623267742,7.695116778,0.156394004,0.467124907,0.298543956,nan,0.890889254,-0.060242762,,,,
small_simple,SIRS,0.8,0.3,0,0.2,0.623873917,7.695116778,0.249899274,0.374089369,-0.081004629,nan,0.84671262,-0.205876721,,,,
small_simple,SIRS,0.8,0.3,0,0.3,0.624011014,7.695116778,0.312194179,0.311865106,-0.357217005,nan,0.781401257,-0.270667079,,,,
small_simple,SIRS,0.8,0.3,0,0.4,0.624324653,7.695116778,0.356824234,0.267515337,-0.707333457,nan,0.45243111,-0.45908236,,,,
small_simple,SIRS,0.8,0.3,0,0.5,0.62430646,7.695116778,0.390282061,0.234040603,-0.749063319,nan,-0.104314159,-0.296414043,,,,
small_simple,SIRS,0.8,0.3,0,0.6,0.623996396,7.695116778,0.415962055,0.208041334,-0.688169271,nan,-0.388997341,-0.322569585,,,,
small_simple,SIRS,0.8,0.3,0,0.7,0.623880955,7.695116778,0.436592447,0.187300792,-0.726805844,nan,-0.608864332,-0.381209461,,,,
small_simple,SIRS,0.8,0.3,0,0.8,0.624364534,7.695116778,0.454056313,0.170309404,-0.9280969,nan,-0.910176583,-0.500271467,,,,
small_simple,SIRS,0.8,0.3,0,0.9,0.624076773,7.695116778,0.467970896,0.156120385,-0.818867426,nan,-0.811689204,-0.190159808,,,,
small_simple,SIRS,0.8,0.3,0,1,0.62416504,7.695116778,0.480042742,0.144133593,-0.873136642,nan,-0.879453124,nan,,,,
small_simple,SIRS,0.8,0.4,0,0.1,0.498271377,7.695116778,0.100205102,0.39831695,0.636204268,nan,0.905353534,0.30793004,,,,
small_simple,SIRS,0.8,0.4,0,0.2,0.499220296,7.695116778,0.166654319,0.332684943,0.396049801,nan,0.886622896,-0.027166684,,,,
small_simple,SIRS,0.8,0.4,0,0.3,0.499372467,7.695116778,0.214092621,0.285305477,0.236731441,nan,0.947990441,-0.108392036,,,,
small_simple,SIRS,0.8,0.4,0,0.4,0.499537201,7.695116778,0.249844994,0.249713258,-0.050138962,nan,0.905621767,-0.200877586,,,,
small_simple,SIRS,0.8,0.4,0,0.5,0.499492617,7.695116778,0.277555256,0.221949548,-0.256736703,nan,0.870144774,-0.205464941,,,,
small_simple,SIRS,0.8,0.4,0,0.6,0.499459484,7.695116778,0.299706837,0.199756897,-0.381601457,nan,0.865029567,-0.163889473,,,,
small_simple,SIRS,0.8,0.4,0,0.7,0.499517884,7.695116778,0.317845127,0.181675993,-0.594749765,nan,0.782262935,-0.259007749,,,,
small_simple,SIRS,0.8,0.4,0,0.8,0.499710439,7.695116778,0.333155543,0.166556739,-0.835359719,nan,0.436701573,-0.372446822,,,,
small_simple,SIRS,0.8,0.4,0,0.9,0.499468234,7.695116778,0.345708392,0.153766072,-0.762955438,nan,0.313601679,-0.297277042,,,,
small_simple,SIRS,0.8,0.4,0,1,0.499269695,7.695116778,0.356646593,0.142634934,-0.782070817,nan,-0.155965245,nan,,,,
small_simple,SIRS,0.8,0.5,0,0.1,0.373582474,7.695116778,0.062838517,0.311088638,0.746559668,nan,0.888012678,0.550113813,,,,
small_simple,SIRS,0.8,0.5,0,0.2,0.374431932,7.695116778,0.107292021,0.267283374,0.783258119,nan,0.903550762,0.473112079,,,,
small_simple,SIRS,0.8,0.5,0,0.3,0.374707482,7.695116778,0.140605654,0.234147332,0.667634788,nan,0.918785076,0.337589743,,,,
small_simple,SIRS,0.8,0.5,0,0.4,0.374891885,7.695116778,0.166669114,0.208265303,0.532201045,nan,0.908166441,0.030792212,,,,
small_simple,SIRS,0.8,0.5,0,0.5,0.374939064,7.695116778,0.187525765,0.187450291,0.460598089,nan,0.883134679,-0.000706368,,,,
small_simple,SIRS,0.8,0.5,0,0.6,0.37494767,7.695116778,0.204506483,0.170444835,0.348260692,nan,0.914716545,-0.023918369,,,,
small_simple,SIRS,0.8,0.5,0,0.7,0.37496037,7.695116778,0.21874881,0.156220385,0.169230584,nan,0.824437115,-0.067753253,,,,
small_simple,SIRS,0.8,0.5,0,0.8,0.374601279,7.695116778,0.230553425,0.144051785,0.303344538,nan,0.928881802,-0.049424698,,,,
small_simple,SIRS,0.8,0.5,0,0.9,0.374676951,7.695116778,0.24091909,0.13376028,0.239690125,nan,0.912321447,0.224476642,,,,
small_simple,SIRS,0.8,0.5,0,1,0.374688563,7.695116778,0.249826992,0.124866614,0.187760211,nan,0.92140661,nan,,,,
small_simple,SIRS,0.8,0.6,0,0.1,0.249589824,7.695116778,0.036224154,0.213793603,0.863936334,nan,0.873983327,0.810836767,,,,
small_simple,SIRS,0.8,0.6,0,0.2,0.250476326,7.695116778,0.062998478,0.187765182,0.759065182,nan,0.796905545,0.623627801,,,,
small_simple,SIRS,0.8,0.6,0,0.3,0.250230979,7.695116778,0.083561839,0.166744736,0.834298976,nan,0.897283778,0.772088487,,,,
small_simple,SIRS,0.8,0.6,0,0.4,0.250317293,7.695116778,0.100229508,0.150152419,0.737125394,nan,0.879917089,0.548470802,,,,
small_simple,SIRS,0.8,0.6,0,0.5,0.25037373,7.695116778,0.113850965,0.136552221,0.664596415,nan,0.868195618,0.524486249,,,,
