Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,
large_complex,SEIRS,1,0.5,1,0.8,0.499679548,0.117778795,0.234941384,0.147004416,-0.917365329,0.879735725,-0.621384445,-0.419593685,,,
large_complex,SEIRS,1,0.5,1,0.9,0.499700422,0.121743959,0.242879439,0.135121118,-0.953316245,0.906794215,-0.730528755,-0.492227574,,,
large_complex,SEIRS,1,0.5,1,1,0.499700769,0.125113413,0.249620092,0.125009547,-0.978365509,0.930655796,-0.804708388,nan,,,
large_complex,SEIRS,1,0.6,0.1,0.1,0.397968528,0.184384068,0.030750573,0.182977542,0.806458002,0.835162557,0.993245512,0.39397481,,,
large_complex,SEIRS,1,0.6,0.1,0.2,0.398493706,0.239566219,0.039898271,0.119084935,0.639836876,0.296991297,0.981567407,0.29040168,,,
large_complex,SEIRS,1,0.6,0.1,0.3,0.398455889,0.265907021,0.044300507,0.088265937,0.415263265,-0.337407238,0.979288705,0.322775787,,,
large_complex,SEIRS,1,0.6,0.1,0.4,0.398575008,0.281583795,0.046879663,0.070123989,0.022156533,-0.674181724,0.956997118,0.379445043,,,
large_complex,SEIRS,1,0.6,0.1,0.5,0.398718981,0.291887356,0.048597743,0.05824131,-0.369131414,-0.793677949,0.955248976,0.453557039,,,
large_complex,SEIRS,1,0.6,0.1,0.6,0.398530167,0.299023536,0.049773986,0.049747658,-0.626667549,-0.807584213,0.943023497,0.451788064,,,
large_complex,SEIRS,1,0.6,0.1,0.7,0.3987129,0.304540847,0.05070258,0.043489053,-0.738584534,-0.855527199,0.936806579,0.4715055,,,
large_complex,SEIRS,1,0.6,0.1,0.8,0.398595943,0.308663583,0.051374193,0.038580027,-0.818458502,-0.869890216,0.943607791,0.500557145,,,
large_complex,SEIRS,1,0.6,0.1,0.9,0.398663827,0.312068832,0.051924205,0.03470208,-0.83735572,-0.876412017,0.923327958,0.413095138,,,
large_complex,SEIRS,1,0.6,0.1,1,0.398804183,0.314878332,0.052419664,0.03154495,-0.836638762,-0.91631456,0.925042621,nan,,,
large_complex,SEIRS,1,0.6,0.2,0.1,0.398653029,0.120193961,0.040075945,0.238633786,0.725441439,0.766687191,0.952758924,0.350846249,,,
large_complex,SEIRS,1,0.6,0.2,0.2,0.399081605,0.171305952,0.057123907,0.170716127,0.593041251,0.677093624,0.989236024,0.141812449,,,
large_complex,SEIRS,1,0.6,0.2,0.3,0.399047279,0.199741539,0.066601684,0.13273472,0.502170583,0.450620386,0.996416289,0.107058742,,,
large_complex,SEIRS,1,0.6,0.2,0.4,0.399231737,0.217900482,0.072642396,0.108700809,0.302611755,-0.030619717,0.982697182,0.029123851,,,
large_complex,SEIRS,1,0.6,0.2,0.5,0.399232255,0.230427356,0.076800473,0.092009838,0.109897762,-0.403990786,0.973514846,0.018669136,,,
large_complex,SEIRS,1,0.6,0.2,0.6,0.399212045,0.239598319,0.079857813,0.079759543,-0.106662193,-0.613072392,0.963991146,0.040848398,,,
large_complex,SEIRS,1,0.6,0.2,0.7,0.399157698,0.246662866,0.082134915,0.070368072,-0.365225628,-0.749849655,0.943893489,0.038628364,,,
large_complex,SEIRS,1,0.6,0.2,0.8,0.399231601,0.252235765,0.084012041,0.062991116,-0.590112358,-0.842247836,0.942867702,0.076855704,,,
large_complex,SEIRS,1,0.6,0.2,0.9,0.39923993,0.256725132,0.08550145,0.057029985,-0.724187794,-0.867452346,0.919064932,0.03170881,,,
large_complex,SEIRS,1,0.6,0.2,1,0.399317855,0.260481268,0.086765457,0.052092629,-0.817245508,-0.921236486,0.901014961,nan,,,
large_complex,SEIRS,1,0.6,0.3,0.1,0.398502741,0.08912194,0.044550316,0.265167225,0.737798,0.736773667,0.904873831,0.41066277,,,
large_complex,SEIRS,1,0.6,0.3,0.2,0.399274285,0.133353022,0.066712079,0.199329653,0.608840641,0.690797924,0.947021765,0.194539238,,,
large_complex,SEIRS,1,0.6,0.3,0.3,0.399528323,0.159869962,0.080037524,0.159654256,0.435612831,0.650144969,0.964909125,0.03677567,,,
large_complex,SEIRS,1,0.6,0.3,0.4,0.399428646,0.177591844,0.088869757,0.132987035,0.323193483,0.48414748,0.977080668,-0.034750169,,,
large_complex,SEIRS,1,0.6,0.3,0.5,0.399389267,0.190245436,0.095169411,0.113988093,0.208357103,0.242961189,0.975247202,-0.048947979,,,
large_complex,SEIRS,1,0.6,0.3,0.6,0.399460815,0.199768296,0.099929418,0.099767213,0.003386094,-0.132058677,0.984116978,-0.048507731,,,
large_complex,SEIRS,1,0.6,0.3,0.7,0.399355112,0.207135705,0.103549777,0.088676378,-0.123888437,-0.390078498,0.969541472,-0.093202364,,,
large_complex,SEIRS,1,0.6,0.3,0.8,0.399418895,0.213077523,0.10651315,0.079833324,-0.346753472,-0.652911876,0.967902614,-0.103521323,,,
large_complex,SEIRS,1,0.6,0.3,0.9,0.399460498,0.217956768,0.10892536,0.07259172,-0.53854721,-0.832502835,0.935717931,-0.072565843,,,
large_complex,SEIRS,1,0.6,0.3,1,0.399447035,0.221995537,0.110910497,0.066561537,-0.680203038,-0.904736158,0.910166264,nan,,,
large_complex,SEIRS,1,0.6,0.4,0.1,0.399002292,0.070816492,0.047251773,0.281294921,0.730486461,0.734871745,0.868057138,0.430332823,,,
large_complex,SEIRS,1,0.6,0.4,0.2,0.399602889,0.109124344,0.072851549,0.217753466,0.57277272,0.719749765,0.892271374,0.184591974,,,
large_complex,SEIRS,1,0.6,0.4,0.3,0.399541429,0.133275249,0.088945751,0.177389907,0.454807416,0.680321422,0.917015427,0.062633903,,,
large_complex,SEIRS,1,0.6,0.4,0.4,0.399588277,0.149879971,0.100010284,0.149724586,0.309062708,0.641247372,0.944568121,-0.04133782,,,
large_complex,SEIRS,1,0.6,0.4,0.5,0.399561145,0.16201283,0.108102734,0.129460632,0.194822373,0.537991525,0.953467177,-0.033737154,,,
large_complex,SEIRS,1,0.6,0.4,0.6,0.399604812,0.171269021,0.11427018,0.114078786,0.015121855,0.362483784,0.94430661,-0.111968365,,,
large_complex,SEIRS,1,0.6,0.4,0.7,0.399553683,0.178552432,0.11908058,0.101929371,-0.093623334,0.160500282,0.972995976,-0.086894292,,,
large_complex,SEIRS,1,0.6,0.4,0.8,0.399555158,0.184448324,0.122978983,0.092142182,-0.252533914,-0.149808552,0.954348288,-0.145966552,,,
large_complex,SEIRS,1,0.6,0.4,0.9,0.399534785,0.189291342,0.12618505,0.084067797,-0.406477554,-0.405352117,0.972396873,-0.196886913,,,
large_complex,SEIRS,1,0.6,0.4,1,0.3995613,0.193386096,0.128891825,0.077300842,-0.576515678,-0.712088487,0.94999779,nan,,,
large_complex,SEIRS,1,0.6,0.5,0.1,0.399001318,0.058797636,0.048997025,0.291620852,0.714279202,0.685956628,0.842735921,0.440627324,,,
large_complex,SEIRS,1,0.6,0.5,0.2,0.39960228,0.092363633,0.077042396,0.230336969,0.54945488,0.713613831,0.874134111,0.166413675,,,
large_complex,SEIRS,1,0.6,0.5,0.3,0.399689797,0.114243854,0.095310136,0.190195502,0.398196191,0.725536472,0.888384481,0.02611523,,,
large_complex,SEIRS,1,0.6,0.5,0.4,0.399665076,0.129642525,0.108146097,0.16191406,0.300223468,0.701869652,0.901769895,-0.054058985,,,
large_complex,SEIRS,1,0.6,0.5,0.5,0.399674797,0.141062995,0.117676066,0.140958671,0.139904203,0.651630301,0.893843252,-0.133598117,,,
large_complex,SEIRS,1,0.6,0.5,0.6,0.399642361,0.149863433,0.124995795,0.12479877,0.042449187,0.625640115,0.899444681,-0.123155176,,,
large_complex,SEIRS,1,0.6,0.5,0.7,0.399618622,0.15686386,0.130803075,0.11196721,-0.056051691,0.566825036,0.92317387,-0.123550607,,,
large_complex,SEIRS,1,0.6,0.5,0.8,0.399634113,0.162568716,0.135546517,0.101532176,-0.216314227,0.467160301,0.921533949,-0.135242493,,,
large_complex,SEIRS,1,0.6,0.5,0.9,0.399592685,0.167279474,0.139448988,0.09287607,-0.329554724,0.399745233,0.936872025,-0.18119876,,,
large_complex,SEIRS,1,0.6,0.5,1,0.399590807,0.171281935,0.142742055,0.085588494,-0.445088864,0.18369052,0.938217793,nan,,,
large_complex,SEIRS,1,0.6,0.6,0.1,0.398970118,0.050242698,0.050250905,0.298922889,0.697095233,0.698223808,0.809651994,0.440342913,,,
large_complex,SEIRS,1,0.6,0.6,0.2,0.399648215,0.080220711,0.079982107,0.239623499,0.582164236,0.712329622,0.835710148,0.233177954,,,
large_complex,SEIRS,1,0.6,0.6,0.3,0.399618413,0.09998666,0.100081611,0.199639946,0.441044704,0.725854488,0.848550723,0.077394836,,,
large_complex,SEIRS,1,0.6,0.6,0.4,0.399655879,0.114203751,0.114330118,0.17116602,0.309449903,0.769657322,0.856473537,-0.021210217,,,
large_complex,SEIRS,1,0.6,0.6,0.5,0.399711975,0.124898336,0.125039188,0.14980486,0.168061914,0.74147287,0.84435152,-0.107408064,,,
large_complex,SEIRS,1,0.6,0.6,0.6,0.399663872,0.1332143,0.133337366,0.133136053,0.070406932,0.729128856,0.854714497,-0.11074938,,,
large_complex,SEIRS,1,0.6,0.6,0.7,0.399659052,0.139871514,0.139984644,0.119824876,-0.029038818,0.716255738,0.861821871,-0.122722549,,,
large_complex,SEIRS,1,0.6,0.6,0.8,0.399651853,0.145327297,0.145412438,0.108933178,-0.190371446,0.691325664,0.824497059,-0.127248256,,,
large_complex,SEIRS,1,0.6,0.6,0.9,0.399649965,0.149872682,0.149943177,0.09985717,-0.300543744,0.684677362,0.829169812,-0.19747942,,,
large_complex,SEIRS,1,0.6,0.6,1,0.399623382,0.153701802,0.153754441,0.092180879,-0.40221786,0.756575054,0.837692603,nan,,,
large_complex,SEIRS,1,0.6,0.7,0.1,0.398876982,0.043885651,0.05117406,0.304292244,0.689173016,0.682767015,0.796198348,0.439044331,,,
large_complex,SEIRS,1,0.6,0.7,0.2,0.399583475,0.070669268,0.082488844,0.24663014,0.553142305,0.699121879,0.807479026,0.176661695,,,
large_complex,SEIRS,1,0.6,0.7,0.3,0.399858445,0.089074607,0.103636638,0.207252191,0.431480832,0.725414153,0.828328994,0.062625034,,,
large_complex,SEIRS,1,0.6,0.7,0.4,0.399785213,0.102085402,0.11924766,0.178523584,0.264699077,0.731499013,0.786455677,-0.028717963,,,
large_complex,SEIRS,1,0.6,0.7,0.5,0.399745458,0.112071826,0.130899409,0.156821728,0.137213009,0.753022173,0.786339663,-0.134403738,,,
large_complex,SEIRS,1,0.6,0.7,0.6,0.399731389,0.119902012,0.140037516,0.139824086,0.019249161,0.762502387,0.768651061,-0.148667353,,,
large_complex,SEIRS,1,0.6,0.7,0.7,0.399703766,0.126190441,0.147373855,0.126157053,-0.049589108,0.817173136,0.792789839,-0.17054082,,,
large_complex,SEIRS,1,0.6,0.7,0.8,0.399677701,0.131386427,0.153391861,0.114920939,-0.167302323,0.792158799,0.770249244,-0.206875177,,,
large_complex,SEIRS,1,0.6,0.7,0.9,0.399669172,0.135727861,0.158445581,0.105527282,-0.254315281,0.798689933,0.729313266,-0.186968106,,,
large_complex,SEIRS,1,0.6,0.7,1,0.399660083,0.139410756,0.162717127,0.097551301,-0.382555258,0.838866518,0.666852263,nan,,,
large_complex,SEIRS,1,0.6,0.8,0.1,0.399080581,0.038965922,0.051899872,0.308714692,0.730404658,0.674731128,0.795827028,0.49737579,,,
large_complex,SEIRS,1,0.6,0.8,0.2,0.399632226,0.063242857,0.08437897,0.252217992,0.582398394,0.70675681,0.796996872,0.250390565,,,
large_complex,SEIRS,1,0.6,0.8,0.3,0.399764613,0.080011523,0.106799958,0.213081927,0.455143042,0.733025394,0.774554423,0.092118203,,,
large_complex,SEIRS,1,0.6,0.8,0.4,0.399905382,0.092478812,0.122982351,0.184523741,0.29445865,0.743288369,0.762286196,-0.032862418,,,
large_complex,SEIRS,1,0.6,0.8,0.5,0.399928492,0.101851238,0.135462193,0.162667376,0.191253454,0.762628705,0.765924088,-0.061834938,,,
large_complex,SEIRS,1,0.6,0.8,0.6,0.399892347,0.109229532,0.145277631,0.145424597,0.07212185,0.796134701,0.723692641,-0.131522342,,,
large_complex,SEIRS,1,0.6,0.8,0.7,0.399908893,0.115204736,0.153230799,0.131512343,-0.038067174,0.77963666,0.704334277,-0.166452099,,,
large_complex,SEIRS,1,0.6,0.8,0.8,0.399917878,0.120109692,0.159786314,0.12004675,-0.150296179,0.844569897,0.68819147,-0.203996625,,,
large_complex,SEIRS,1,0.6,0.8,0.9,0.399919161,0.124240306,0.1653001,0.110408204,-0.275257259,0.838728619,0.619328136,-0.191403447,,,
large_complex,SEIRS,1,0.6,0.8,1,0.399916524,0.127744068,0.169994747,0.102207841,-0.407452684,0.862756661,0.504744475,nan,,,
large_complex,SEIRS,1,0.6,0.9,0.1,0.399180772,0.035065331,0.052520469,0.312155261,0.68804349,0.638890116,0.75427022,0.460146386,,,
large_complex,SEIRS,1,0.6,0.9,0.2,0.399635022,0.057242974,0.085873189,0.256738119,0.577623303,0.687441013,0.797833642,0.243944235,,,
large_complex,SEIRS,1,0.6,0.9,0.3,0.399700448,0.072756017,0.10920271,0.217877593,0.467444472,0.715579109,0.769746946,0.14099938,,,
large_complex,SEIRS,1,0.6,0.9,0.4,0.399810508,0.084194901,0.126416029,0.189289837,0.316159482,0.74100589,0.759175869,-0.001033967,,,
large_complex,SEIRS,1,0.6,0.9,0.5,0.39992176,0.093184791,0.139404901,0.167394538,0.176668569,0.765909195,0.738534332,-0.096274997,,,
large_complex,SEIRS,1,0.6,0.9,0.6,0.399921912,0.100148694,0.149838821,0.149983364,0.108847776,0.797016212,0.720554356,-0.112479827,,,
large_complex,SEIRS,1,0.6,0.9,0.7,0.399930776,0.105796938,0.158312211,0.135858364,-0.033368008,0.822465452,0.662792428,-0.121149491,,,
large_complex,SEIRS,1,0.6,0.9,0.8,0.399954505,0.110475578,0.165339353,0.124175546,-0.160144431,0.825720222,0.578733994,-0.153719877,,,
large_complex,SEIRS,1,0.6,0.9,0.9,0.399957252,0.11440497,0.171234369,0.114349393,-0.2711316,0.846956851,0.523684865,-0.241679329,,,
large_complex,SEIRS,1,0.6,0.9,1,0.399948697,0.117751012,0.176272886,0.105958199,-0.359354262,0.872529144,0.419045848,nan,,,
large_complex,SEIRS,1,0.6,1,0.1,0.399220384,0.031868144,0.052993392,0.314938364,0.70477689,0.634013891,0.75101584,0.487192174,,,
large_complex,SEIRS,1,0.6,1,0.2,0.399679397,0.052285298,0.087131847,0.260496382,0.582356326,0.677237258,0.783581952,0.29353401,,,
large_complex,SEIRS,1,0.6,1,0.3,0.399795783,0.066706321,0.11124352,0.221993097,0.445707086,0.710549339,0.757862795,0.132204356,,,
large_complex,SEIRS,1,0.6,1,0.4,0.399809112,0.077415998,0.12913091,0.193367887,0.336381073,0.738460037,0.740079271,0.033141464,,,
large_complex,SEIRS,1,0.6,1,0.5,0.399805884,0.085681354,0.14292748,0.171268711,0.203258361,0.762867111,0.714446026,-0.036891119,,,
large_complex,SEIRS,1,0.6,1,0.6,0.399937525,0.092463041,0.153704735,0.153830286,0.074302719,0.786273179,0.672477689,-0.119451802,,,
large_complex,SEIRS,1,0.6,1,0.7,0.399959204,0.09782184,0.162641699,0.139543293,-0.063222301,0.806472421,0.586848184,-0.167586998,,,
large_complex,SEIRS,1,0.6,1,0.8,0.399935917,0.102266981,0.170026473,0.127684704,-0.122535862,0.824976117,0.568922225,-0.099571963,,,
large_complex,SEIRS,1,0.6,1,0.9,0.399915684,0.106012335,0.176249068,0.117697594,-0.218925863,0.841981431,0.509586742,-0.217450223,,,
large_complex,SEIRS,1,0.6,1,1,0.399946619,0.109211173,0.181620834,0.109157719,-0.350774785,0.857706245,0.358074249,nan,,,
large_complex,SEIRS,1,0.7,0.1,0.1,0.299647598,0.140478646,0.020105077,0.139261645,0.894582811,0.829793864,0.978798931,0.759921623,,,
large_complex,SEIRS,1,0.7,0.1,0.2,0.29970411,0.182658946,0.026125022,0.090965051,0.876142817,0.775493029,0.99225029,0.770846045,,,
large_complex,SEIRS,1,0.7,0.1,0.3,0.299743191,0.203163493,0.02904914,0.067549861,0.858787241,0.665586851,0.99021642,0.784286072,,,
large_complex,SEIRS,1,0.7,0.1,0.4,0.299681995,0.215227475,0.03076472,0.053712017,0.854579384,0.575819213,0.983452752,0.772860555,,,
large_complex,SEIRS,1,0.7,0.1,0.5,0.299635175,0.223190969,0.031876024,0.044580169,0.849221831,0.489308176,0.993185436,0.830557156,,,
large_complex,SEIRS,1,0.7,0.1,0.6,0.299767035,0.22894755,0.032696124,0.038137956,0.826621244,0.366276903,0.99265741,0.809289254,,,
large_complex,SEIRS,1,0.7,0.1,0.7,0.299743329,0.233164347,0.033291955,0.033317334,0.828076443,0.3074178,0.981593908,0.7812578,,,
large_complex,SEIRS,1,0.7,0.1,0.8,0.29965327,0.23635187,0.033744623,0.02959056,0.844848999,0.310419876,0.985456669,0.822096808,,,
large_complex,SEIRS,1,0.7,0.1,0.9,0.29949119,0.238803765,0.034111144,0.026637766,0.872627406,0.347036011,0.976545519,0.701142638,,,
large_complex,SEIRS,1,0.7,0.1,1,0.299683586,0.241089394,0.034433111,0.024217467,0.833777983,0.224548224,0.992845398,nan,,,
large_complex,SEIRS,1,0.7,0.2,0.1,0.299791316,0.091685486,0.026245496,0.182115423,0.874468486,0.821935292,0.951180216,0.716455553,,,
large_complex,SEIRS,1,0.7,0.2,0.2,0.300052496,0.131397077,0.037616929,0.131104698,0.801110217,0.805921569,0.972507223,0.57684364,,,
large_complex,SEIRS,1,0.7,0.2,0.3,0.299882805,0.153659787,0.043967858,0.102273953,0.806318903,0.787956463,0.986541238,0.588471257,,,
large_complex,SEIRS,1,0.7,0.2,0.4,0.299969293,0.168037049,0.04804552,0.083893948,0.755741047,0.641145558,0.989387035,0.586057807,,,
large_complex,SEIRS,1,0.7,0.2,0.5,0.299933557,0.177951835,0.050874877,0.07111118,0.750422989,0.590659668,0.990409969,0.567115989,,,
large_complex,SEIRS,1,0.7,0.2,0.6,0.299886165,0.185226081,0.052953375,0.061714762,0.762661062,0.568841097,0.991469503,0.52897003,,,
large_complex,SEIRS,1,0.7,0.2,0.7,0.299929107,0.190889086,0.054536555,0.0545103,0.735487586,0.43809655,0.991674947,0.636075932,,,
large_complex,SEIRS,1,0.7,0.2,0.8,0.299908572,0.195312817,0.055786942,0.048818709,0.730834313,0.382721684,0.99060325,0.574523411,,,
large_complex,SEIRS,1,0.7,0.2,0.9,0.299902387,0.19888426,0.056808486,0.04422854,0.736774519,0.356279799,0.993299279,0.561500667,,,
large_complex,SEIRS,1,0.7,0.2,1,0.299869695,0.201832167,0.057643756,0.0404228,0.750092738,0.344480637,0.994966232,nan,,,
large_complex,SEIRS,1,0.7,0.3,0.1,0.299528758,0.068111285,0.029220088,0.20254045,0.858882429,0.775362913,0.912891075,0.711702702,,,
large_complex,SEIRS,1,0.7,0.3,0.2,0.300058642,0.102608037,0.044045064,0.153499,0.790889631,0.780798666,0.943284799,0.60036807,,,
large_complex,SEIRS,1,0.7,0.3,0.3,0.300139934,0.123656798,0.053072682,0.123466718,0.729355192,0.704252205,0.943444956,0.503904968,,,
large_complex,SEIRS,1,0.7,0.3,0.4,0.300049615,0.137767413,0.059105612,0.103198303,0.706999873,0.68378082,0.95966408,0.467197713,,,
large_complex,SEIRS,1,0.7,0.3,0.5,0.300055393,0.147937988,0.063447214,0.088679484,0.678901339,0.613970023,0.968071984,0.443004341,,,
large_complex,SEIRS,1,0.7,0.3,0.6,0.300015901,0.155597673,0.066715365,0.077710949,0.676459422,0.547822399,0.966502904,0.476427961,,,
large_complex,SEIRS,1,0.7,0.3,0.7,0.299991351,0.161529729,0.069261949,0.069203188,0.67649152,0.581511162,0.976765328,0.445423523,,,
large_complex,SEIRS,1,0.7,0.3,0.8,0.299996825,0.166326486,0.07131124,0.062364779,0.661463613,0.534822882,0.977090821,0.401331942,,,
large_complex,SEIRS,1,0.7,0.3,0.9,0.299985253,0.170269385,0.072969518,0.056757422,0.654225251,0.46965577,0.976421415,0.358578469,,,
large_complex,SEIRS,1,0.7,0.3,1,0.299972952,0.173545224,0.074362392,0.052083576,0.656441409,0.437269787,0.979109893,nan,,,
large_complex,SEIRS,1,0.7,0.4,0.1,0.299733094,0.054179806,0.031009303,0.214911701,0.84022489,0.755839378,0.886781971,0.711812205,,,
large_complex,SEIRS,1,0.7,0.4,0.2,0.300141388,0.084180012,0.048175376,0.167929213,0.747676413,0.744607078,0.904536789,0.514140089,,,
large_complex,SEIRS,1,0.7,0.4,0.3,0.300175776,0.103391023,0.059167987,0.137678175,0.694654819,0.724377946,0.918469505,0.449253644,,,
large_complex,SEIRS,1,0.7,0.4,0.4,0.300111387,0.116730618,0.066790953,0.116617537,0.671257494,0.708049541,0.92757058,0.434409854,,,
large_complex,SEIRS,1,0.7,0.4,0.5,0.300065418,0.126530099,0.072371751,0.101174997,0.66478939,0.710499264,0.951155417,0.387130421,,,
large_complex,SEIRS,1,0.7,0.4,0.6,0.300023988,0.134057804,0.076669225,0.089303857,0.659856371,0.672596751,0.947681163,0.429900092,,,
large_complex,SEIRS,1,0.7,0.4,0.7,0.300045378,0.140007689,0.080066621,0.079975907,0.628301856,0.641811799,0.946537778,0.387061163,,,
large_complex,SEIRS,1,0.7,0.4,0.8,0.299991712,0.144821893,0.082781392,0.072396321,0.632352688,0.636600667,0.954752006,0.27910375,,,
large_complex,SEIRS,1,0.7,0.4,0.9,0.300007218,0.148817552,0.08506588,0.066132021,0.616478731,0.605084775,0.951790589,0.275321366,,,
large_complex,SEIRS,1,0.7,0.4,1,0.300010073,0.152172666,0.086975317,0.060876115,0.600352716,0.578488386,0.946995819,nan,,,
large_complex,SEIRS,1,0.7,0.5,0.1,0.299763342,0.045051084,0.03220016,0.223001709,0.831112416,0.692731874,0.84684925,0.685020658,,,
large_complex,SEIRS,1,0.7,0.5,0.2,0.300060579,0.071351946,0.051047589,0.177836235,0.774575292,0.743125291,0.873817914,0.569297393,,,
large_complex,SEIRS,1,0.7,0.5,0.3,0.300169905,0.0888378,0.063540105,0.147865385,0.694689464,0.725217195,0.894445782,0.483773168,,,
large_complex,SEIRS,1,0.7,0.5,0.4,0.300122243,0.10126346,0.072433022,0.126469955,0.668525037,0.733002714,0.892098454,0.442470556,,,
large_complex,SEIRS,1,0.7,0.5,0.5,0.300090736,0.110562373,0.079065345,0.110487613,0.645934352,0.709322828,0.908201851,0.412437303,,,
large_complex,SEIRS,1,0.7,0.5,0.6,0.300096517,0.117774512,0.084213461,0.098120306,0.594133908,0.701011547,0.90874799,0.315008511,,,
large_complex,SEIRS,1,0.7,0.5,0.7,0.300061521,0.12353292,0.088320743,0.088215916,0.595923602,0.70136041,0.91175478,0.311837517,,,
large_complex,SEIRS,1,0.7,0.5,0.8,0.300051127,0.128256461,0.091666236,0.080139381,0.569273824,0.658871187,0.913268708,0.338322919,,,
large_complex,SEIRS,1,0.7,0.5,0.9,0.30003132,0.132167458,0.094456984,0.073417247,0.575878588,0.676303515,0.914526401,0.239380463,,,
large_complex,SEIRS,1,0.7,0.5,1,0.300015204,0.135486727,0.096802638,0.067743564,0.575375346,0.661148098,0.916576976,nan,,,
large_complex,SEIRS,1,0.7,0.6,0.1,0.299818064,0.038537709,0.03304312,0.228746969,0.825921725,0.684254507,0.829637321,0.700151302,,,
large_complex,SEIRS,1,0.7,0.6,0.2,0.300183766,0.061944734,0.053166841,0.185273393,0.737396462,0.706954445,0.840161279,0.532062857,,,
large_complex,SEIRS,1,0.7,0.6,0.3,0.300119347,0.077870247,0.066831266,0.155514338,0.701609328,0.749987313,0.867374875,0.46613763,,,
large_complex,SEIRS,1,0.7,0.6,0.4,0.300120108,0.089420045,0.07672886,0.134019129,0.669033551,0.73721188,0.894278559,0.444184641,,,
large_complex,SEIRS,1,0.7,0.6,0.5,0.300183347,0.098163057,0.084264738,0.11778365,0.570862525,0.735194303,0.859759958,0.266975376,,,
large_complex,SEIRS,1,0.7,0.6,0.6,0.300089979,0.10501564,0.090116865,0.104979976,0.603380634,0.729403256,0.877038737,0.395777942,,,
large_complex,SEIRS,1,0.7,0.6,0.7,0.300090603,0.110528715,0.094845497,0.094729511,0.556933501,0.733145089,0.870644875,0.303289719,,,
large_complex,SEIRS,1,0.7,0.6,0.8,0.300065201,0.115068787,0.09872311,0.086285818,0.554387021,0.719095368,0.875707193,0.292439143,,,
large_complex,SEIRS,1,0.7,0.6,0.9,0.300049088,0.118867216,0.101961918,0.079236466,0.546713178,0.7179712,0.873360585,0.322371524,,,
large_complex,SEIRS,1,0.7,0.6,1,0.300027683,0.122110859,0.104690979,0.073255755,0.547351918,0.665128434,0.887681863,nan,,,
large_complex,SEIRS,1,0.7,0.7,0.1,0.299805512,0.03367186,0.033681546,0.232998805,0.819616193,0.686792347,0.808724088,0.694983724,,,
large_complex,SEIRS,1,0.7,0.7,0.2,0.29998833,0.05470647,0.054742108,0.190748314,0.768480324,0.724294159,0.850047358,0.581767528,,,
large_complex,SEIRS,1,0.7,0.7,0.3,0.300294943,0.069459997,0.069303756,0.161653748,0.66055818,0.740791246,0.82615033,0.379706402,,,
large_complex,SEIRS,1,0.7,0.7,0.4,0.300277003,0.080220593,0.080020764,0.140105701,0.626359071,0.722952543,0.842957165,0.358903108,,,
large_complex,SEIRS,1,0.7,0.7,0.5,0.300121803,0.088261019,0.088376275,0.123520287,0.61010076,0.768043967,0.856478376,0.337476799,,,
large_complex,SEIRS,1,0.7,0.7,0.6,0.300119485,0.094749084,0.09486489,0.11053107,0.576681212,0.758631698,0.860289848,0.261372023,,,
large_complex,SEIRS,1,0.7,0.7,0.7,0.300088958,0.100006404,0.100112581,0.099992262,0.55806943,0.742093846,0.851094701,0.270189343,,,
large_complex,SEIRS,1,0.7,0.7,0.8,0.300100753,0.104354289,0.104462904,0.091306861,0.518504914,0.726513851,0.830808437,0.237335961,,,
large_complex,SEIRS,1,0.7,0.7,0.9,0.300073683,0.108003929,0.108095824,0.083998149,0.5162769,0.725822344,0.835157687,0.252499052,,,
large_complex,SEIRS,1,0.7,0.7,1,0.30004244,0.111108556,0.111178028,0.07777984,0.521916852,0.746814686,0.848850339,nan,,,
large_complex,SEIRS,1,0.7,0.8,0.1,0.299674624,0.029905113,0.034156584,0.236178496,0.827679885,0.692886232,0.80514305,0.711405795,,,
large_complex,SEIRS,1,0.7,0.8,0.2,0.300038961,0.049001872,0.056052857,0.195236144,0.77020897,0.712762616,0.809364826,0.582621059,,,
large_complex,SEIRS,1,0.7,0.8,0.3,0.300171854,0.062478071,0.071474339,0.166354906,0.690049593,0.726862721,0.830706476,0.461856342,,,
large_complex,SEIRS,1,0.7,0.8,0.4,0.30017468,0.072473915,0.082927559,0.144846008,0.634387265,0.74934129,0.835509723,0.397812637,,,
large_complex,SEIRS,1,0.7,0.8,0.5,0.300175982,0.08019627,0.091766379,0.128270142,0.578872989,0.735094131,0.818860474,0.321247503,,,
large_complex,SEIRS,1,0.7,0.8,0.6,0.300111711,0.086326958,0.098761994,0.115068949,0.582982247,0.737684103,0.838773558,0.306421924,,,
large_complex,SEIRS,1,0.7,0.8,0.7,0.300111932,0.091309946,0.104478958,0.104352269,0.538775454,0.766295172,0.818502954,0.254063614,,,
large_complex,SEIRS,1,0.7,0.8,0.8,0.300090191,0.095456623,0.109206585,0.095453394,0.506671337,0.752168366,0.811064033,0.132467495,,,
large_complex,SEIRS,1,0.7,0.8,0.9,0.300082109,0.098948807,0.113196861,0.087962286,0.490536898,0.766456602,0.801777289,0.229621896,,,
large_complex,SEIRS,1,0.7,0.8,1,0.300071833,0.101941376,0.116597177,0.081559622,0.483034305,0.754004525,0.804602596,nan,,,
