Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,
large_complex,SIRS,0.4,0.9,0,0.9,0.004740376,0.855012975,0.002416842,0.002426405,0.671193399,nan,0.847730878,0.733010525,
large_complex,SIRS,0.4,0.9,0,1,0.004605231,0.855012975,0.002226802,0.002412349,0.672242223,nan,0.873355384,nan,
large_complex,SIRS,0.4,1,0,0.1,0.00514594,0.855012975,0.00224625,0.0045787,0.977522876,nan,0.856457073,0.958696614,
large_complex,SIRS,0.4,1,0,0.2,0.003972417,0.855012975,0.002245495,0.003174068,0.963140689,nan,0.856535559,0.933272085,
large_complex,SIRS,0.4,1,0,0.3,0.004168204,0.855012975,0.002240834,0.003036482,0.920707027,nan,0.857010573,0.890573157,
large_complex,SIRS,0.4,1,0,0.4,0.0040643,0.855012975,0.002237482,0.002754841,0.890885599,nan,0.857351808,0.855329579,
large_complex,SIRS,0.4,1,0,0.5,0.004299465,0.855012975,0.002243586,0.002710803,0.8333037,nan,0.856731996,0.814918447,
large_complex,SIRS,0.4,1,0,0.6,0.004319464,0.855012975,0.002264271,0.00252707,0.794896237,nan,0.854628083,0.802714402,
large_complex,SIRS,0.4,1,0,0.7,0.004215216,0.855012975,0.002280303,0.002353258,0.777378958,nan,0.852995584,0.747123307,
large_complex,SIRS,0.4,1,0,0.8,0.004439928,0.855012975,0.002287684,0.002387337,0.711913034,nan,0.852243825,0.719868049,
large_complex,SIRS,0.4,1,0,0.9,0.004506652,0.855012975,0.002285595,0.002371696,0.671715491,nan,0.852457413,0.632810795,
large_complex,SIRS,0.4,1,0,1,0.004584327,0.855012975,0.002274782,0.002382299,0.630622163,nan,0.853559545,nan,
large_complex,SIRS,0.5,0.1,0,0.1,0.142532988,0.855012975,0.328610935,0.198767614,0.321103779,nan,-0.405170683,0.461425143,
large_complex,SIRS,0.5,0.1,0,0.2,0.120289011,0.855012975,0.22318705,0.115955608,0.405489238,nan,0.196082229,0.462359769,
large_complex,SIRS,0.5,0.1,0,0.3,0.103819779,0.855012975,0.172252155,0.082436136,0.435301477,nan,0.357731485,0.425642983,
large_complex,SIRS,0.5,0.1,0,0.4,0.090828174,0.855012975,0.144327899,0.068014543,0.461143223,nan,0.423379493,0.387281286,
large_complex,SIRS,0.5,0.1,0,0.5,0.085142281,0.855012975,0.126653589,0.06033501,0.436380984,nan,0.417187331,0.33977353,
large_complex,SIRS,0.5,0.1,0,0.6,0.07601826,0.855012975,0.11362607,0.057848489,0.452266964,nan,0.439756325,0.312779572,
large_complex,SIRS,0.5,0.1,0,0.7,0.069871718,0.855012975,0.104395148,0.056905813,0.467608979,nan,0.460403602,0.273032225,
large_complex,SIRS,0.5,0.1,0,0.8,0.069534725,0.855012975,0.100090799,0.057627589,0.44608993,nan,0.441291606,0.236768109,
large_complex,SIRS,0.5,0.1,0,0.9,0.067164013,0.855012975,0.096183777,0.058943431,0.453378426,nan,0.45126577,0.16030826,
large_complex,SIRS,0.5,0.1,0,1,0.068321881,0.855012975,0.093575459,0.060570027,0.443627905,nan,0.442532639,nan,
large_complex,SIRS,0.5,0.2,0,0.1,0.253960009,0.855012975,0.313792685,0.084768845,0.032024968,nan,-0.356611136,0.262670031,
large_complex,SIRS,0.5,0.2,0,0.2,0.20588736,0.855012975,0.241570926,0.061141496,0.166424168,nan,-0.17452911,0.287311195,
large_complex,SIRS,0.5,0.2,0,0.3,0.17427416,0.855012975,0.202316336,0.054908305,0.2157815,nan,0.118135811,0.282404772,
large_complex,SIRS,0.5,0.2,0,0.4,0.151140596,0.855012975,0.178086194,0.05442402,0.232983753,nan,0.198952069,0.26824872,
large_complex,SIRS,0.5,0.2,0,0.5,0.133385042,0.855012975,0.160518664,0.057918149,0.240310701,nan,0.227712038,0.251649833,
large_complex,SIRS,0.5,0.2,0,0.6,0.118756156,0.855012975,0.149777446,0.06144302,0.260047119,nan,0.253451398,0.259638047,
large_complex,SIRS,0.5,0.2,0,0.7,0.112477442,0.855012975,0.143199905,0.067006401,0.256866876,nan,0.254333965,0.242387309,
large_complex,SIRS,0.5,0.2,0,0.8,0.101313388,0.855012975,0.137026916,0.07243962,0.271038358,nan,0.271115812,0.22087726,
large_complex,SIRS,0.5,0.2,0,0.9,0.102969672,0.855012975,0.134313237,0.077995893,0.257747905,nan,0.258965493,0.179439773,
large_complex,SIRS,0.5,0.2,0,1,0.090792275,0.855012975,0.127120918,0.083294591,0.280592968,nan,0.282819939,nan,
large_complex,SIRS,0.5,0.3,0,0.1,0.315554239,0.855012975,0.202343526,0.122455358,-0.142903951,nan,-0.151549594,-0.001797735,
large_complex,SIRS,0.5,0.3,0,0.2,0.244015982,0.855012975,0.171362949,0.082055265,-0.073002233,nan,-0.180961856,0.05770664,
large_complex,SIRS,0.5,0.3,0,0.3,0.198107929,0.855012975,0.153133254,0.0571868,0.00597016,nan,-0.204294911,0.090056939,
large_complex,SIRS,0.5,0.3,0,0.4,0.167263174,0.855012975,0.141108371,0.045483936,0.061966499,nan,-0.117269948,0.110691172,
large_complex,SIRS,0.5,0.3,0,0.5,0.150363219,0.855012975,0.132785006,0.047273037,0.086653435,nan,0.068224149,0.105781826,
large_complex,SIRS,0.5,0.3,0,0.6,0.13428718,0.855012975,0.125831059,0.05034876,0.103544239,nan,0.110687118,0.119468552,
large_complex,SIRS,0.5,0.3,0,0.7,0.124913295,0.855012975,0.124827823,0.055675615,0.122065286,nan,0.136417904,0.124156844,
large_complex,SIRS,0.5,0.3,0,0.8,0.118760665,0.855012975,0.121788127,0.062908559,0.130779194,nan,0.145288441,0.125672268,
large_complex,SIRS,0.5,0.3,0,0.9,0.124150028,0.855012975,0.124382347,0.070537624,0.126489937,nan,0.139064371,0.11619596,
large_complex,SIRS,0.5,0.3,0,1,0.110661355,0.855012975,0.118707851,0.076912541,0.145653164,nan,0.158878524,nan,
large_complex,SIRS,0.5,0.4,0,0.1,0.125153805,0.855012975,0.026245408,0.099413082,0.05769256,nan,0.290752191,0.043475091,
large_complex,SIRS,0.5,0.4,0,0.2,0.11306666,0.855012975,0.038583401,0.07481996,-0.031669619,nan,0.100446419,-0.033669508,
large_complex,SIRS,0.5,0.4,0,0.3,0.122248338,0.855012975,0.052607597,0.069888087,-0.035564873,nan,0.076886751,-0.036063922,
large_complex,SIRS,0.5,0.4,0,0.4,0.121912108,0.855012975,0.060089832,0.062132129,-0.040209207,nan,0.051182265,-0.036668536,
large_complex,SIRS,0.5,0.4,0,0.5,0.142683837,0.855012975,0.078007998,0.064836454,0.00822215,nan,0.119274053,-0.011548147,
large_complex,SIRS,0.5,0.4,0,0.6,0.147482688,0.855012975,0.086626543,0.060963138,0.029186103,nan,0.183841925,-0.003375767,
large_complex,SIRS,0.5,0.4,0,0.7,0.146070027,0.855012975,0.090121248,0.056184911,-0.004501257,nan,0.105179152,-0.020211704,
large_complex,SIRS,0.5,0.4,0,0.8,0.139156435,0.855012975,0.088191554,0.051624449,-0.033710195,nan,0.050225488,-0.031768127,
large_complex,SIRS,0.5,0.4,0,0.9,0.142866407,0.855012975,0.093926522,0.04956394,-0.010430696,nan,0.077792384,-0.017244309,
large_complex,SIRS,0.5,0.4,0,1,0.159943018,0.855012975,0.112386051,0.047628154,0.152269061,nan,0.358132882,nan,
large_complex,SIRS,0.5,0.5,0,0.1,0.018175768,0.855012975,0.004707811,0.014845232,0.886255029,nan,0.805847775,0.892828852,
large_complex,SIRS,0.5,0.5,0,0.2,0.01583055,0.855012975,0.005468499,0.011024098,0.783002094,nan,0.755091486,0.797284825,
large_complex,SIRS,0.5,0.5,0,0.3,0.015355772,0.855012975,0.006209693,0.009544146,0.655167968,nan,0.705001613,0.643828631,
large_complex,SIRS,0.5,0.5,0,0.4,0.01487539,0.855012975,0.006840822,0.008266047,0.580920423,nan,0.661238223,0.562597488,
large_complex,SIRS,0.5,0.5,0,0.5,0.013968567,0.855012975,0.006976869,0.007110482,0.606321478,nan,0.685660735,0.589145809,
large_complex,SIRS,0.5,0.5,0,0.6,0.013655831,0.855012975,0.007316799,0.006380755,0.573755165,nan,0.663766904,0.562056501,
large_complex,SIRS,0.5,0.5,0,0.7,0.013706896,0.855012975,0.007994359,0.005765382,0.512314666,nan,0.58750498,0.519592543,
large_complex,SIRS,0.5,0.5,0,0.8,0.013149989,0.855012975,0.007854157,0.005299255,0.553088707,nan,0.639065707,0.613289688,
large_complex,SIRS,0.5,0.5,0,0.9,0.013057374,0.855012975,0.00809881,0.004963538,0.521809196,nan,0.619795285,0.467515634,
large_complex,SIRS,0.5,0.5,0,1,0.012919077,0.855012975,0.008240647,0.00469444,0.516224011,nan,0.622655569,nan,
large_complex,SIRS,0.5,0.6,0,0.1,0.012726866,0.855012975,0.00363937,0.0104854,0.930036172,nan,0.824001824,0.935415233,
large_complex,SIRS,0.5,0.6,0,0.2,0.010312775,0.855012975,0.003857695,0.007455018,0.859510934,nan,0.802871255,0.848870549,
large_complex,SIRS,0.5,0.6,0,0.3,0.00983161,0.855012975,0.004030076,0.006408411,0.766511019,nan,0.786569254,0.758274496,
large_complex,SIRS,0.5,0.6,0,0.4,0.008839587,0.855012975,0.004074631,0.005171993,0.761891465,nan,0.787775988,0.75927544,
large_complex,SIRS,0.5,0.6,0,0.5,0.008514854,0.855012975,0.004092327,0.004635032,0.723551143,nan,0.79061151,0.729217874,
large_complex,SIRS,0.5,0.6,0,0.6,0.008450934,0.855012975,0.004294181,0.004276288,0.673147111,nan,0.765425287,0.695958774,
large_complex,SIRS,0.5,0.6,0,0.7,0.008146464,0.855012975,0.00428534,0.003919427,0.664344153,nan,0.771430908,0.669622618,
large_complex,SIRS,0.5,0.6,0,0.8,0.007849735,0.855012975,0.004279523,0.003599399,0.666868083,nan,0.776083505,0.641088019,
large_complex,SIRS,0.5,0.6,0,0.9,0.007985152,0.855012975,0.004499627,0.003491372,0.607190796,nan,0.747048488,0.668967712,
large_complex,SIRS,0.5,0.6,0,1,0.007628346,0.855012975,0.004328647,0.003307334,0.627741542,nan,0.772964465,nan,
large_complex,SIRS,0.5,0.7,0,0.1,0.009780391,0.855012975,0.003022122,0.008314841,0.94554288,nan,0.844529458,0.933847085,
large_complex,SIRS,0.5,0.7,0,0.2,0.008272805,0.855012975,0.003315427,0.006120352,0.888439751,nan,0.806662177,0.874439602,
large_complex,SIRS,0.5,0.7,0,0.3,0.007107145,0.855012975,0.003217703,0.004708194,0.862087937,nan,0.822848051,0.844487956,
large_complex,SIRS,0.5,0.7,0,0.4,0.007013675,0.855012975,0.00306164,0.004324939,0.807958308,nan,0.843074719,0.832806594,
large_complex,SIRS,0.5,0.7,0,0.5,0.007049689,0.855012975,0.003323618,0.004052219,0.742648949,nan,0.80976602,0.75335332,
large_complex,SIRS,0.5,0.7,0,0.6,0.006460074,0.855012975,0.003057911,0.00357801,0.754653107,nan,0.846623981,0.723226176,
large_complex,SIRS,0.5,0.7,0,0.7,0.006570085,0.855012975,0.003239917,0.003440085,0.703388942,nan,0.823457841,0.659766709,
large_complex,SIRS,0.5,0.7,0,0.8,0.006490628,0.855012975,0.003347819,0.003202466,0.676797492,nan,0.80848189,0.66114195,
large_complex,SIRS,0.5,0.7,0,0.9,0.006430715,0.855012975,0.003429456,0.003043159,0.649093957,nan,0.798977543,0.596768316,
large_complex,SIRS,0.5,0.7,0,1,0.006320348,0.855012975,0.003364987,0.002959006,0.634579908,nan,0.810087205,nan,
large_complex,SIRS,0.5,0.8,0,0.1,0.008108976,0.855012975,0.002735983,0.006962236,0.960819276,nan,0.840635649,0.947760569,
large_complex,SIRS,0.5,0.8,0,0.2,0.007069679,0.855012975,0.002868904,0.005405383,0.905741803,nan,0.822837394,0.889381204,
large_complex,SIRS,0.5,0.8,0,0.3,0.00623118,0.855012975,0.002703357,0.00427962,0.8772107,nan,0.847592581,0.876948243,
large_complex,SIRS,0.5,0.8,0,0.4,0.006088388,0.855012975,0.002827664,0.003909315,0.822188135,nan,0.831897553,0.799172028,
large_complex,SIRS,0.5,0.8,0,0.5,0.005786153,0.855012975,0.002768612,0.003408293,0.8032028,nan,0.84021217,0.814647116,
large_complex,SIRS,0.5,0.8,0,0.6,0.00579864,0.855012975,0.002817613,0.003236767,0.75571989,nan,0.833774898,0.778101567,
large_complex,SIRS,0.5,0.8,0,0.7,0.005680755,0.855012975,0.00283305,0.00303803,0.731713067,nan,0.831174932,0.732901713,
large_complex,SIRS,0.5,0.8,0,0.8,0.005654512,0.855012975,0.002749248,0.002998523,0.696918948,nan,0.84371635,0.686685918,
large_complex,SIRS,0.5,0.8,0,0.9,0.005551151,0.855012975,0.002772727,0.00282144,0.679700107,nan,0.841897568,0.745715479,
large_complex,SIRS,0.5,0.8,0,1,0.00558199,0.855012975,0.002811379,0.002784763,0.643199606,nan,0.83771968,nan,
large_complex,SIRS,0.5,0.9,0,0.1,0.007075328,0.855012975,0.002598882,0.006160954,0.967426719,nan,0.834480121,0.95139911,
large_complex,SIRS,0.5,0.9,0,0.2,0.005819465,0.855012975,0.002653122,0.004460295,0.935831871,nan,0.827205092,0.917797301,
large_complex,SIRS,0.5,0.9,0,0.3,0.005391239,0.855012975,0.00257915,0.003791229,0.896186854,nan,0.83825336,0.875425265,
large_complex,SIRS,0.5,0.9,0,0.4,0.005254806,0.855012975,0.002502371,0.003395293,0.859114418,nan,0.848972758,0.862756158,
large_complex,SIRS,0.5,0.9,0,0.5,0.005247815,0.855012975,0.002394303,0.003199317,0.812603595,nan,0.863386374,0.856973361,
large_complex,SIRS,0.5,0.9,0,0.6,0.00540811,0.855012975,0.002544614,0.003189173,0.744000759,nan,0.842477289,0.739414761,
large_complex,SIRS,0.5,0.9,0,0.7,0.005231143,0.855012975,0.002606904,0.002886691,0.728800021,nan,0.833656406,0.751662392,
large_complex,SIRS,0.5,0.9,0,0.8,0.005280778,0.855012975,0.00260936,0.002825812,0.680119976,nan,0.834709035,0.706131703,
large_complex,SIRS,0.5,0.9,0,0.9,0.005313739,0.855012975,0.002642789,0.002759188,0.638566042,nan,0.83089464,0.625981063,
large_complex,SIRS,0.5,0.9,0,1,0.005226873,0.855012975,0.002577421,0.002680825,0.625459493,nan,0.840839037,nan,
large_complex,SIRS,0.5,1,0,0.1,0.006265545,0.855012975,0.002500666,0.005551589,0.971685569,nan,0.830381369,0.95213448,
large_complex,SIRS,0.5,1,0,0.2,0.005718826,0.855012975,0.002506301,0.004633518,0.917861417,nan,0.829803923,0.885511015,
large_complex,SIRS,0.5,1,0,0.3,0.005147285,0.855012975,0.002505611,0.003818705,0.886437596,nan,0.829878123,0.845077152,
large_complex,SIRS,0.5,1,0,0.4,0.005024718,0.855012975,0.002498226,0.00335384,0.847751258,nan,0.830641942,0.838617122,
large_complex,SIRS,0.5,1,0,0.5,0.004923043,0.855012975,0.002487174,0.003074682,0.810386305,nan,0.831783446,0.81302423,
large_complex,SIRS,0.5,1,0,0.6,0.004766107,0.855012975,0.002487007,0.002792346,0.787325686,nan,0.831801558,0.795599672,
large_complex,SIRS,0.5,1,0,0.7,0.004773062,0.855012975,0.0025079,0.00265877,0.747055085,nan,0.829647089,0.754808934,
large_complex,SIRS,0.5,1,0,0.8,0.005001613,0.855012975,0.002528271,0.002700784,0.670593344,nan,0.827546034,0.70233537,
large_complex,SIRS,0.5,1,0,0.9,0.004999523,0.855012975,0.002537234,0.00261684,0.637450927,nan,0.82662209,0.623385681,
large_complex,SIRS,0.5,1,0,1,0.00507306,0.855012975,0.002535057,0.002611798,0.59182704,nan,0.826847682,nan,
large_complex,SIRS,0.6,0.1,0,0.1,0.115332457,0.855012975,0.314733249,0.211336703,0.349357677,nan,-0.433649542,0.467712454,
large_complex,SIRS,0.6,0.1,0,0.2,0.100662499,0.855012975,0.206056798,0.125082404,0.358082071,nan,0.124194149,0.438936154,
large_complex,SIRS,0.6,0.1,0,0.3,0.08375449,0.855012975,0.153480795,0.089527205,0.409364283,nan,0.316212184,0.414717417,
large_complex,SIRS,0.6,0.1,0,0.4,0.077223418,0.855012975,0.124880413,0.072781391,0.404783553,nan,0.360560995,0.370187681,
large_complex,SIRS,0.6,0.1,0,0.5,0.068906949,0.855012975,0.106604839,0.065151117,0.423326586,nan,0.398903981,0.319020017,
large_complex,SIRS,0.6,0.1,0,0.6,0.0656137,0.855012975,0.095043031,0.061719306,0.424622665,nan,0.409121849,0.30061396,
large_complex,SIRS,0.6,0.1,0,0.7,0.064411974,0.855012975,0.087861739,0.060345769,0.42846908,nan,0.418624288,0.265363197,
large_complex,SIRS,0.6,0.1,0,0.8,0.065628557,0.855012975,0.082608267,0.060471469,0.423292495,nan,0.417446151,0.211031503,
large_complex,SIRS,0.6,0.1,0,0.9,0.067718502,0.855012975,0.080072294,0.061678182,0.418101357,nan,0.41472046,0.155742899,
large_complex,SIRS,0.6,0.1,0,1,0.07141215,0.855012975,0.078686697,0.063098293,0.402591981,nan,0.40055541,nan,
large_complex,SIRS,0.6,0.2,0,0.1,0.207550134,0.855012975,0.297834077,0.119865029,0.059029395,nan,-0.326507959,0.288015794,
large_complex,SIRS,0.6,0.2,0,0.2,0.165276998,0.855012975,0.217691431,0.086045532,0.158911566,nan,-0.156839368,0.283761013,
large_complex,SIRS,0.6,0.2,0,0.3,0.133371022,0.855012975,0.173881202,0.073365911,0.207887256,nan,0.085743921,0.286268967,
large_complex,SIRS,0.6,0.2,0,0.4,0.119015167,0.855012975,0.14841489,0.071159355,0.216005421,nan,0.168688513,0.264997569,
large_complex,SIRS,0.6,0.2,0,0.5,0.107034405,0.855012975,0.13190893,0.071578202,0.228517426,nan,0.204694172,0.249135785,
large_complex,SIRS,0.6,0.2,0,0.6,0.104250408,0.855012975,0.123709253,0.074948103,0.225105624,nan,0.212871892,0.233852856,
large_complex,SIRS,0.6,0.2,0,0.7,0.098187037,0.855012975,0.114764654,0.078681554,0.235276513,nan,0.22853467,0.219688022,
large_complex,SIRS,0.6,0.2,0,0.8,0.095983571,0.855012975,0.107860904,0.083095339,0.246204608,nan,0.242933471,0.201772252,
large_complex,SIRS,0.6,0.2,0,0.9,0.099213411,0.855012975,0.106234528,0.087696873,0.247766144,nan,0.246643541,0.15844905,
large_complex,SIRS,0.6,0.2,0,1,0.109761687,0.855012975,0.108817268,0.092561308,0.230316269,nan,0.230340746,nan,
large_complex,SIRS,0.6,0.3,0,0.1,0.254877022,0.855012975,0.189720718,0.089434305,-0.082300871,nan,-0.174454671,0.067819385,
large_complex,SIRS,0.6,0.3,0,0.2,0.199610007,0.855012975,0.147872324,0.080797415,0.008710664,nan,-0.166891926,0.093234211,
large_complex,SIRS,0.6,0.3,0,0.3,0.161704633,0.855012975,0.126768674,0.065875947,0.056842798,nan,-0.126754372,0.114524875,
large_complex,SIRS,0.6,0.3,0,0.4,0.161547615,0.855012975,0.120465284,0.072115952,0.069808607,nan,0.009655851,0.103056547,
large_complex,SIRS,0.6,0.3,0,0.5,0.146847698,0.855012975,0.115602669,0.069850396,0.090775697,nan,0.07068504,0.114621374,
large_complex,SIRS,0.6,0.3,0,0.6,0.126213835,0.855012975,0.103819743,0.070501317,0.117776853,nan,0.109770462,0.141291534,
large_complex,SIRS,0.6,0.3,0,0.7,0.148646424,0.855012975,0.113304308,0.079934234,0.10467293,nan,0.104541419,0.115071123,
large_complex,SIRS,0.6,0.3,0,0.8,0.1511896,0.855012975,0.114487742,0.085276677,0.107918801,nan,0.110255637,0.11444476,
large_complex,SIRS,0.6,0.3,0,0.9,0.144904412,0.855012975,0.108955694,0.090586972,0.120619836,nan,0.123813152,0.123075201,
large_complex,SIRS,0.6,0.3,0,1,0.155218743,0.855012975,0.114980829,0.096141174,0.117190512,nan,0.121761527,nan,
large_complex,SIRS,0.6,0.4,0,0.1,0.193355031,0.855012975,0.039549916,0.15442335,-0.020842382,nan,0.10294132,-0.000136746,
large_complex,SIRS,0.6,0.4,0,0.2,0.258874348,0.855012975,0.087031484,0.17194329,0.039960583,nan,0.480152948,0.005625685,
large_complex,SIRS,0.6,0.4,0,0.3,0.222157488,0.855012975,0.095077838,0.12724476,-0.057273066,nan,0.069877743,-0.005395537,
large_complex,SIRS,0.6,0.4,0,0.4,0.260143593,0.855012975,0.129607241,0.130580023,-0.168702353,nan,0.248660787,-0.045907276,
large_complex,SIRS,0.6,0.4,0,0.5,0.198104994,0.855012975,0.105573845,0.093138134,-0.073098336,nan,-0.045973125,0.007539842,
large_complex,SIRS,0.6,0.4,0,0.6,0.262563845,0.855012975,0.156107708,0.10650605,-0.266658903,nan,0.097994408,-0.081225952,
large_complex,SIRS,0.6,0.4,0,0.7,0.267665626,0.855012975,0.168997289,0.098691989,-0.472768039,nan,-0.234977487,-0.105569149,
large_complex,SIRS,0.6,0.4,0,0.8,0.236402298,0.855012975,0.15065471,0.086540237,-0.081510804,nan,-0.09588989,-0.006132706,
large_complex,SIRS,0.6,0.4,0,0.9,0.274358045,0.855012975,0.189269468,0.085097378,-0.78888553,nan,-0.806502695,-0.219734026,
large_complex,SIRS,0.6,0.4,0,1,0.271585507,0.855012975,0.192405183,0.079209859,-0.552395315,nan,-0.507176906,nan,
large_complex,SIRS,0.6,0.5,0,0.1,0.139544757,0.855012975,0.023726844,0.116165069,0.824550992,nan,0.776843919,0.794483455,
large_complex,SIRS,0.6,0.5,0,0.2,0.139508385,0.855012975,0.040068397,0.099564177,0.740419376,nan,0.781712008,0.689257651,
large_complex,SIRS,0.6,0.5,0,0.3,0.139487429,0.855012975,0.052429435,0.087126823,0.615471791,nan,0.748861381,0.52057351,
large_complex,SIRS,0.6,0.5,0,0.4,0.139329135,0.855012975,0.061965508,0.0774017,0.561754007,nan,0.751379771,0.423245735,
large_complex,SIRS,0.6,0.5,0,0.5,0.139444957,0.855012975,0.069730468,0.069733431,0.531148542,nan,0.74848986,0.421500221,
large_complex,SIRS,0.6,0.5,0,0.6,0.1391558,0.855012975,0.075855702,0.063306861,0.539785236,nan,0.785409509,0.386664267,
large_complex,SIRS,0.6,0.5,0,0.7,0.139359651,0.855012975,0.081251808,0.058114483,0.461152512,nan,0.736993076,0.21198648,
large_complex,SIRS,0.6,0.5,0,0.8,0.139257109,0.855012975,0.085636028,0.053622071,0.490781079,nan,0.761715561,0.327832394,
large_complex,SIRS,0.6,0.5,0,0.9,0.139266817,0.855012975,0.089465717,0.049801582,0.425915177,nan,0.718671485,0.254627698,
large_complex,SIRS,0.6,0.5,0,1,0.139235439,0.855012975,0.092747462,0.046490155,0.455113708,nan,0.750329439,nan,
large_complex,SIRS,0.6,0.6,0,0.1,0.0177589,0.855012975,0.004415031,0.014884752,0.888058122,nan,0.782877436,0.88796629,
large_complex,SIRS,0.6,0.6,0,0.2,0.015736712,0.855012975,0.005130639,0.011586323,0.749799498,nan,0.718875589,0.735032642,
large_complex,SIRS,0.6,0.6,0,0.3,0.01441591,0.855012975,0.005499149,0.009402499,0.698222188,nan,0.710475495,0.714899788,
large_complex,SIRS,0.6,0.6,0,0.4,0.013841798,0.855012975,0.005921956,0.008222134,0.622026096,nan,0.684394263,0.614172572,
large_complex,SIRS,0.6,0.6,0,0.5,0.013436962,0.855012975,0.006262312,0.00734967,0.578787011,nan,0.669879528,0.568834559,
large_complex,SIRS,0.6,0.6,0,0.6,0.01310052,0.855012975,0.006621789,0.006570839,0.55175294,nan,0.641755776,0.586287836,
large_complex,SIRS,0.6,0.6,0,0.7,0.012855341,0.855012975,0.006799925,0.006090313,0.526835859,nan,0.642697272,0.523917945,
large_complex,SIRS,0.6,0.6,0,0.8,0.012791372,0.855012975,0.007176604,0.005632134,0.482563674,nan,0.602593718,0.487739335,
large_complex,SIRS,0.6,0.6,0,0.9,0.012653237,0.855012975,0.007380612,0.005275676,0.459470502,nan,0.58999484,0.482174172,
large_complex,SIRS,0.6,0.6,0,1,0.012362727,0.855012975,0.007415266,0.004955264,0.468200835,nan,0.60536752,nan,
large_complex,SIRS,0.6,0.7,0,0.1,0.013642549,0.855012975,0.00372283,0.011687075,0.90789968,nan,0.782684251,0.895045387,
large_complex,SIRS,0.6,0.7,0,0.2,0.01086257,0.855012975,0.003723239,0.00819943,0.842553881,nan,0.792210326,0.83353083,
large_complex,SIRS,0.6,0.7,0,0.3,0.009925701,0.855012975,0.003844061,0.006829079,0.773662965,nan,0.781796485,0.751355219,
large_complex,SIRS,0.6,0.7,0,0.4,0.008763163,0.855012975,0.00380315,0.005401545,0.778285794,nan,0.795321447,0.783014952,
large_complex,SIRS,0.6,0.7,0,0.5,0.009095241,0.855012975,0.004200704,0.005236633,0.663305623,nan,0.739251429,0.661734777,
large_complex,SIRS,0.6,0.7,0,0.6,0.008530526,0.855012975,0.003854548,0.004786333,0.664620735,nan,0.798291173,0.641639095,
large_complex,SIRS,0.6,0.7,0,0.7,0.008378246,0.855012975,0.004210245,0.004255227,0.631721907,nan,0.74961047,0.681618813,
large_complex,SIRS,0.6,0.7,0,0.8,0.008302128,0.855012975,0.00429741,0.004049602,0.595900084,nan,0.740445349,0.621244703,
large_complex,SIRS,0.6,0.7,0,0.9,0.008127635,0.855012975,0.004300344,0.003835465,0.576174357,nan,0.743522868,0.654716725,
large_complex,SIRS,0.6,0.7,0,1,0.008027794,0.855012975,0.00441437,0.003616067,0.549547174,nan,0.729878065,nan,
large_complex,SIRS,0.6,0.8,0,0.1,0.010706086,0.855012975,0.003373213,0.009251487,0.942730827,nan,0.773061008,0.92367122,
large_complex,SIRS,0.6,0.8,0,0.2,0.008950755,0.855012975,0.00314199,0.006932738,0.870917928,nan,0.812601173,0.861798361,
large_complex,SIRS,0.6,0.8,0,0.3,0.007729652,0.855012975,0.003280268,0.005390394,0.842281407,nan,0.794872787,0.817843274,
large_complex,SIRS,0.6,0.8,0,0.4,0.007672079,0.855012975,0.003404682,0.004890791,0.765842502,nan,0.778958778,0.770654338,
large_complex,SIRS,0.6,0.8,0,0.5,0.00728961,0.855012975,0.003348315,0.004344237,0.735469424,nan,0.789134085,0.751293023,
large_complex,SIRS,0.6,0.8,0,0.6,0.00686483,0.855012975,0.003306172,0.003839925,0.72563485,nan,0.797533752,0.735564447,
large_complex,SIRS,0.6,0.8,0,0.7,0.006947177,0.855012975,0.00341315,0.003700869,0.662644952,nan,0.782186477,0.695617804,
large_complex,SIRS,0.6,0.8,0,0.8,0.006890787,0.855012975,0.003490054,0.003519224,0.623867799,nan,0.77062144,0.629306871,
large_complex,SIRS,0.6,0.8,0,0.9,0.006633293,0.855012975,0.003285354,0.003368614,0.623449835,nan,0.804595177,0.682844861,
large_complex,SIRS,0.6,0.8,0,1,0.006601323,0.855012975,0.003383025,0.003228168,0.59000324,nan,0.792641359,nan,
large_complex,SIRS,0.6,0.9,0,0.1,0.009195763,0.855012975,0.002924687,0.008015877,0.953912095,nan,0.803887731,0.941967186,
large_complex,SIRS,0.6,0.9,0,0.2,0.007863051,0.855012975,0.002806173,0.006275822,0.874441374,nan,0.825232624,0.855754549,
large_complex,SIRS,0.6,0.9,0,0.3,0.006830908,0.855012975,0.003011842,0.004770169,0.860677303,nan,0.792947101,0.86538066,
large_complex,SIRS,0.6,0.9,0,0.4,0.006580855,0.855012975,0.002916264,0.004412771,0.795378929,nan,0.80870565,0.766074112,
large_complex,SIRS,0.6,0.9,0,0.5,0.006261748,0.855012975,0.002837584,0.003900429,0.767534488,nan,0.821376766,0.760822097,
large_complex,SIRS,0.6,0.9,0,0.6,0.006466425,0.855012975,0.00309141,0.003795752,0.677172082,nan,0.781988604,0.641820872,
large_complex,SIRS,0.6,0.9,0,0.7,0.0062479,0.855012975,0.002976465,0.003514739,0.658868782,nan,0.800623379,0.633631902,
large_complex,SIRS,0.6,0.9,0,0.8,0.006193927,0.855012975,0.003065588,0.003303808,0.617567603,nan,0.787024666,0.619983438,
