Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.1,0.6,0.7,0.794750517,0.004227991,0.765747388,0.030147171,-0.830678494,0.039434824,-0.829685442,-0.404835289
large_complex,SEIRS,0.1,0.1,0.6,0.8,0.784463488,0.004205277,0.767175795,0.018441866,-0.820908538,0.064748187,-0.819919574,-0.343500106
large_complex,SEIRS,0.1,0.1,0.6,0.9,0.774689386,0.004316409,0.767525497,0.008531201,-0.81783903,-0.006387294,-0.818511745,-0.251770045
large_complex,SEIRS,0.1,0.1,0.6,1,0.766870628,0.004276288,0.768687546,0.003609667,-0.822931302,0.038360014,-0.824157799,nan
large_complex,SEIRS,0.1,0.1,0.7,0.1,0.923193183,0.002825914,0.764959615,0.160191967,-0.887110034,0.246046221,-0.873419199,-0.0561324
large_complex,SEIRS,0.1,0.1,0.7,0.2,0.888709378,0.003269455,0.763349348,0.127279053,-0.866383427,0.220898752,-0.848059974,-0.338252868
large_complex,SEIRS,0.1,0.1,0.7,0.3,0.862400789,0.003522212,0.764335737,0.099891137,-0.846426586,0.079107602,-0.828891219,-0.449910476
large_complex,SEIRS,0.1,0.1,0.7,0.4,0.84012806,0.003565988,0.763890694,0.077856265,-0.847465723,0.107150955,-0.834651554,-0.505887829
large_complex,SEIRS,0.1,0.1,0.7,0.5,0.822844648,0.003638792,0.765437185,0.058952085,-0.833333811,0.089207504,-0.824396398,-0.497278724
large_complex,SEIRS,0.1,0.1,0.7,0.6,0.808795406,0.003637198,0.766700209,0.043528521,-0.82490886,0.105904738,-0.824673719,-0.430122592
large_complex,SEIRS,0.1,0.1,0.7,0.7,0.796572326,0.003758855,0.767852623,0.030116142,-0.830658195,0.004545861,-0.828753548,-0.406793885
large_complex,SEIRS,0.1,0.1,0.7,0.8,0.784164181,0.003783218,0.767099815,0.018473476,-0.822699703,-0.009024202,-0.82180696,-0.340674084
large_complex,SEIRS,0.1,0.1,0.7,0.9,0.774771916,0.003803469,0.767823843,0.008658102,-0.828658793,-0.018530998,-0.828454963,-0.277891287
large_complex,SEIRS,0.1,0.1,0.7,1,0.766655024,0.00383041,0.768749267,0.003638348,-0.819853427,-0.019872773,-0.821269544,nan
large_complex,SEIRS,0.1,0.1,0.8,0.1,0.92289304,0.002516932,0.765555904,0.159269823,-0.888115501,0.210581733,-0.873357062,-0.017226189
