Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SIRS,0.2,0.9,0,0.4,0.005493343,0.855012975,0.003367329,0.003734692,0.937050557,nan,0.920311721,0.889207904
large_complex,SIRS,0.2,0.9,0,0.5,0.005990091,0.855012975,0.003519328,0.003651325,0.906006112,nan,0.912011802,0.865386261
large_complex,SIRS,0.2,0.9,0,0.6,0.006576063,0.855012975,0.003422558,0.003855041,0.859875071,nan,0.916867126,0.826187929
large_complex,SIRS,0.2,0.9,0,0.7,0.006764223,0.855012975,0.003520821,0.003791653,0.830032882,nan,0.91115987,0.782202997
large_complex,SIRS,0.2,0.9,0,0.8,0.006699268,0.855012975,0.003330363,0.003675151,0.817533455,nan,0.920802313,0.783756158
large_complex,SIRS,0.2,0.9,0,0.9,0.007159764,0.855012975,0.003542893,0.00380957,0.76713443,nan,0.909048015,0.788392218
large_complex,SIRS,0.2,0.9,0,1,0.007301615,0.855012975,0.003400103,0.003972076,0.741769535,nan,0.916782159,nan
large_complex,SIRS,0.2,1,0,0.1,0.004287832,0.855012975,0.003757559,0.004271416,0.995209932,nan,0.892942619,0.976312163
large_complex,SIRS,0.2,1,0,0.2,0.004473874,0.855012975,0.003745838,0.003888354,0.98371168,nan,0.893507717,0.950696041
large_complex,SIRS,0.2,1,0,0.3,0.005767452,0.855012975,0.003728709,0.004348804,0.945876684,nan,0.89433172,0.900681801
large_complex,SIRS,0.2,1,0,0.4,0.005519167,0.855012975,0.003705368,0.003807362,0.933708255,nan,0.895451778,0.882760107
large_complex,SIRS,0.2,1,0,0.5,0.005689521,0.855012975,0.003675434,0.003600574,0.910813592,nan,0.896883562,0.858020405
large_complex,SIRS,0.2,1,0,0.6,0.006797627,0.855012975,0.003638949,0.004046148,0.833578825,nan,0.898621722,0.804092603
large_complex,SIRS,0.2,1,0,0.7,0.006685039,0.855012975,0.003599244,0.003814685,0.820229693,nan,0.900504696,0.772646709
