Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SIS,0.9,0.4,0,0,0.421707208,0.855012975,0.421707208,0.855012975,-0.029707896,nan,-0.029707896,nan
large_complex,SIS,0.9,0.5,0,0,0.443696473,0.855012975,0.443696473,0.855012975,-0.943354496,nan,-0.943354496,nan
large_complex,SIS,0.9,0.6,0,0,0.333146681,0.855012975,0.333146681,0.855012975,nan,nan,nan,nan
large_complex,SIS,0.9,0.7,0,0,0.222572636,0.855012975,0.222572636,0.855012975,0.743186954,nan,0.743186954,nan
large_complex,SIS,0.9,0.8,0,0,0.111906886,0.855012975,0.111906886,0.855012975,0.682035103,nan,0.682035103,nan
large_complex,SIS,0.9,0.9,0,0,0.012667148,0.855012975,0.012667148,0.855012975,0.547338107,nan,0.547338107,nan
large_complex,SIS,0.9,1,0,0,0.009032729,0.855012975,0.009032729,0.855012975,0.636764462,nan,0.636764462,nan
large_complex,SIS,1,0.1,0,0,0.051573713,0.855012975,0.051573713,0.855012975,0.493759366,nan,0.493759366,nan
large_complex,SIS,1,0.2,0,0,0.090090586,0.855012975,0.090090586,0.855012975,0.248132103,nan,0.248132103,nan
large_complex,SIS,1,0.3,0,0,0.198270742,0.855012975,0.198270742,0.855012975,0.094184674,nan,0.094184674,nan
large_complex,SIS,1,0.4,0,0,0.59477675,0.855012975,0.59477675,0.855012975,-0.875397617,nan,-0.875397617,nan
large_complex,SIS,1,0.5,0,0,0.499208337,0.855012975,0.499208337,0.855012975,-0.976569161,nan,-0.976569161,nan
large_complex,SIS,1,0.6,0,0,0.399390506,0.855012975,0.399390506,0.855012975,-0.892984552,nan,-0.892984552,nan
large_complex,SIS,1,0.7,0,0,0.300211899,0.855012975,0.300211899,0.855012975,0.82289824,nan,0.82289824,nan
large_complex,SIS,1,0.8,0,0,0.200368533,0.855012975,0.200368533,0.855012975,0.755065173,nan,0.755065173,nan
large_complex,SIS,1,0.9,0,0,0.100843437,0.855012975,0.100843437,0.855012975,0.654736862,nan,0.654736862,nan
large_complex,SIS,1,1,0,0,0.012259236,0.855012975,0.012259236,0.855012975,0.529695197,nan,0.529695197,nan
