Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SIR,0.5,0.3,0.0,0.0,0.45251543074500433,0.8550129752984276,0.009551282607816776,0.4520203673709902,0.9087061586242365,nan,0.8971318403308342,0.9486257278193012,-114819.9221737065,-inf,0.29495934572567484,-1275.4598269689836,False
large_simple,SIR,0.5,0.4,0.0,0.0,0.3819659386760491,0.8550129752984276,0.007819760622161744,0.38164450194420935,0.8502193643467838,nan,0.8764228682000724,0.9140629864869791,-719502.693503724,-inf,0.30054217563785224,-1519.7106132602237,False
large_simple,SIR,0.5,0.5,0.0,0.0,0.30879688339832895,0.8550129752984276,0.006338357870503566,0.30857648297762974,0.840052978308087,nan,0.8799582944000339,0.9058618590591457,-1610614.6297094943,-inf,0.45982072291749554,-1211.9233758836688,False
large_simple,SIR,0.5,0.6,0.0,0.0,0.25223544612962207,0.8550129752984276,0.005185357197299904,0.25208000457907054,0.8662527531460051,nan,0.8971598440518903,0.9133826268039483,-2000868.8334448382,-inf,0.6010687661435448,-902.8807473281789,False
large_simple,SIR,0.5,0.7,0.0,0.0,0.21310852656548654,0.8550129752984276,0.004708462175556857,0.2129962399743459,0.7690171302914068,nan,0.8967840805669525,0.9071723469333877,-10351334.963353014,-inf,0.6442528464184076,-715.5940744732443,False
large_simple,SIR,0.5,0.8,0.0,0.0,0.17944972541639367,0.8550129752984276,0.0044434217675903154,0.1793632402355583,0.8078262907524871,nan,0.89059568681575,0.898066189258937,-3262103.202243355,-inf,0.6661125523187804,-529.6665680025566,False
large_simple,SIR,0.5,0.9,0.0,0.0,0.15772648831500394,0.8550129752984276,0.004632994348192792,0.15766687107844174,0.8345590350372504,nan,0.8645170132751739,0.870835373452304,-22681093.659449432,-inf,0.6181573455469423,-437.366093400695,False
large_simple,SIR,0.5,1.0,0.0,0.0,0.14039316044682143,0.8550129752984276,0.00468600536397242,0.14035520124981923,nan,nan,0.8465739319566196,0.8518147974750052,-inf,-inf,0.6045466404390405,-353.76987025690704,False
large_simple,SIR,0.6,0.1,0.0,0.0,0.4128965796739592,0.8550129752984276,0.020203996256661777,0.4112169064633771,0.934539131521589,nan,0.9826189145437542,0.9993655402506745,-1206.419101355677,-inf,0.31672516120535743,-134.10901555297733,False
large_simple,SIR,0.6,0.2,0.0,0.0,0.5400005240962192,0.8550129752984276,0.015069986182991591,0.5390679294968327,0.9875129131698882,nan,0.9154547310479807,0.9814768537887775,-35353.10560349731,-inf,-0.1135859178062657,-1004.0653274646684,False
large_simple,SIR,0.6,0.3,0.0,0.0,0.5143198516816038,0.8550129752984276,0.012250708846190853,0.5137175415548535,0.906887020148911,nan,0.8324331897666886,0.9213478763434831,-246598.904434625,-inf,-0.3550951954561481,-1987.0781056833614,False
